original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
857.4705308328463,508,1168.2473397303108,396,968.281139977842,461
1254.8013902630723,456,1197.2825824721454,237,998.9970082744187,426
258.74048060587006,146,373.2840329434009,94,-50000,0
