original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
743.2025753518809,552,832.8288585163873,474,1888.778378406203,249
848.3742992604962,524,763.2242574793444,469,787.5131085431134,270
1280.0825700239702,440,1044.8186265337497,411,-590.6951305042613,165
258.74048060587006,146,451.8574417114258,120,-50000,0
