original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
949.9695438799076,433,1009.604395017102,402,1247.041367827869,183
-30.21661617249016,508,-24.3634765625,450,-189.70223079819277,249
2252.6295751849893,473,1901.7769701498185,413,875.1525410353536,198
-185.3257677801724,145,-263.8099640877016,124,-50000,0
