original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
-175.16291382831076,460,-197.47511983035233,406,-965.0193110498889,174
836.3426149332298,530,631.9317650456,422,1092.9431199476453,225
1318.4206282627435,405,1303.1262939296969,342,2285.81260484017,149
-1103.5357406673147,134,-757.5782052048114,119,-50000,0
