original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
1462.8129417945108,537,1579.3577857007306,467,1438.0896853388572,490
645.684075072005,592,568.1991174206762,501,656.4137684814912,532
-417.46131121923054,126,-449.3523738360164,99,-50000,0
