original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
-144.62152081866597,344,-220.40887284206403,329,-239.39644511034535,157
1233.3175518224057,446,1370.4826972703427,414,1007.0053603713577,222
-146.10962175455032,467,-260.9671466303807,408,-708.9966033393815,169
974.708362133472,154,1240.470986986917,126,-50000,0
