original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
1141.4591292063394,240,1077.266874003614,234,1303.44800335428,115
174.9220970610869,217,269.64455927335297,208,144.02687413484148,103
2811.0939756729063,233,2813.5407575494078,219,1152.1585641479492,100
-1361.6885623572007,53,-1505.7126166025798,48,-50000,0
