original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
67.62519632778499,517,156.45181708797332,465,-1176.3805933222525,213
70.23183629414524,461,368.2892661545407,402,-2205.6810100848857,195
176.7724844494988,425,208.7286063083986,294,-979.1808357605568,156
-2972.641052597935,103,-2637.633366089833,79,-50000,0
