original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
52.55219128178615,510,-101.00365330017719,388,256.03901200505146,249
-52.126208994339926,490,90.4648679300619,313,-769.6433675130208,225
85.79282768041708,514,-153.11478567885135,313,677.4527446804334,199
-1166.2328744283536,123,-966.4593077314661,94,-50000,0
