original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
404.77191545446,613,302.5265512103308,499,-712.3796278938414,252
-125.77556700806518,572,-76.04792426433602,497,-978.5263164909519,245
4531.975995377107,557,4091.0499467403693,449,1000.682794417927,187
-2228.3055336281104,135,-2171.968360525663,122,-50000,0
