original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
1548.9914222717284,560,1674.8218103714319,462,1574.8237823238217,492
2787.0340442620864,521,2338.62320667887,406,2503.8900201661245,448
-1623.0864831247638,124,-1391.0732205114632,107,-50000,0
