original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
1548.9914222717284,560,1775.005767402299,436,1574.8237823238217,492
2787.0340442620864,521,2665.369683190548,330,2503.8900201661245,448
-1623.0864831247638,124,-1232.5871022542317,78,-50000,0
