original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
-249.1508136906036,584,0.8670936502436156,372,-1161.2495960991503,217
1090.9103340664603,577,1273.3125159885572,230,901.1678851018187,305
975.217861286108,552,905.8392539130317,360,113.30909140068188,228
-417.46131121923054,126,44.3734433757725,67,-50000,0
