original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
1131.2878443244758,655,935.6765400481788,549,969.4869322650201,565
1267.118466059367,576,660.912150163548,465,1370.2093834355776,494
-1905.1756136838128,136,-1858.8179988668423,99,-50000,0
