original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
210.30624505464672,527,322.2551290237331,479,-1151.4323960367838,225
-338.48053338045537,539,-523.8584682653446,505,168.62689149534546,231
-1211.2530299987793,500,-869.7766225156228,446,-501.24459132742373,188
-1319.7300462292087,155,-1148.2385834003317,116,-50000,0
