original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
1368.6870576377228,428,1538.8082758789062,375,1538.8082758789062,375
-214.3744864237677,485,-330.2377353575171,410,-326.87044913552023,440
974.708362133472,154,1290.0123473136655,124,-50000,0
