original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
-11.09794596,468722,-27.37117636,2010,26.72200048,4079
-3.379086044,425000,-48.96268973,1782,-29.09960165,3690
2.881296492,489748,114.1018271,2082,105.3627603,4447
-4.419916325,469644,56.45050813,1998,21.68133148,4098
-4.846582949,489038,-25.55020026,2236,62.32216958,4261
1.250425629,468340,-45.17055393,2036,-78.5412491,4011
