original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
-408.41818272267545,611,-684.4828103911441,301,-404.6126721580749,533
-8.896393056116798,522,-386.76394556949015,95,-32.30621665765431,484
-1248.6530174842248,104,-1195.6229790581597,72,-50000,0
