original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
-8.883615496,468765,-185.7382342,1952,-68.6591346,4024
-2.393890265,423679,-62.72149912,1742,-115.9123282,3671
-1.826931276,490830,-25.35067707,2085,8.340767895,4386
2.966929227,469489,-28.68312038,1862,-14.98676813,4104
0.459386665,491371,-7.436137461,2011,-111.8141077,4177
-13.03078221,467771,-165.8058251,1824,-87.06629295,3977
