original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
633.3098771691117,581,635.0926340717381,472,935.9082492965151,251
908.7061836354873,680,593.8731714254562,323,1190.4892317689496,324
1547.9738105455458,551,1322.6529064765343,260,149.14138778050742,192
-1905.1756136838128,136,-1675.7642623901368,85,-50000,0
