2364,2012-03-01,11:30:00,1
1919,2012-03-01,11:30:00,1
4893,2012-03-01,11:30:00,1
4761,2012-03-01,11:30:00,1
2837,2012-03-01,11:30:00,1
2343,2012-03-01,11:30:00,1
3402,2012-03-01,11:30:00,1
3072,2012-03-01,11:30:00,1
583,2012-03-01,11:30:00,1
4443,2012-03-01,11:30:00,1
293,2012-03-01,11:30:00,1
4820,2012-03-01,11:30:00,1
1309,2012-03-01,11:30:00,1
3626,2012-03-01,11:30:00,1
1241,2012-03-01,11:30:00,1
3749,2012-03-01,11:32:00,1
300,2012-03-01,11:35:00,1
2864,2012-03-01,11:38:00,1
4661,2012-03-01,11:53:00,1
313,2012-03-01,11:56:00,1
1806,2012-03-01,12:01:00,1
4584,2012-03-01,12:04:00,1
2975,2012-03-01,12:16:00,1
1728,2012-03-01,12:21:00,1
3466,2012-03-01,12:22:00,1
4697,2012-03-01,12:29:00,1
3355,2012-03-01,12:30:00,0
2497,2012-03-01,12:30:00,2
3187,2012-03-01,12:30:00,2
3413,2012-03-01,12:30:00,2
2364,2012-03-01,12:30:00,2
1919,2012-03-01,12:30:00,2
4893,2012-03-01,12:30:00,2
2837,2012-03-01,12:30:00,2
2343,2012-03-01,12:30:00,2
3402,2012-03-01,12:30:00,2
3072,2012-03-01,12:30:00,2
583,2012-03-01,12:30:00,2
4443,2012-03-01,12:30:00,2
4820,2012-03-01,12:30:00,2
1309,2012-03-01,12:30:00,2
3626,2012-03-01,12:30:00,2
1241,2012-03-01,12:30:00,2
300,2012-03-01,12:30:00,2
1806,2012-03-01,12:30:00,2
1728,2012-03-01,12:30:00,2
3466,2012-03-01,12:30:00,2
2458,2012-03-01,12:30:00,1
3958,2012-03-01,12:30:00,1
135,2012-03-01,12:30:00,1
2541,2012-03-01,12:30:00,1
1802,2012-03-01,12:30:00,1
4309,2012-03-01,12:30:00,1
3945,2012-03-01,12:30:00,1
3136,2012-03-01,12:30:00,1
2833,2012-03-01,12:30:00,1
2900,2012-03-01,12:30:00,1
332,2012-03-01,12:30:00,1
3749,2012-03-01,12:30:00,1
2864,2012-03-01,12:30:00,1
4661,2012-03-01,12:30:00,1
313,2012-03-01,12:30:00,1
4584,2012-03-01,12:30:00,1
2975,2012-03-01,12:30:00,1
4697,2012-03-01,12:30:00,1
349,2012-03-01,12:57:00,1
1223,2012-03-01,13:00:00,1
4750,2012-03-01,13:01:00,1
2648,2012-03-01,13:01:00,1
3086,2012-03-01,13:01:00,1
2727,2012-03-01,13:11:00,1
4914,2012-03-01,13:12:00,1
4984,2012-03-01,13:18:00,1
2458,2012-03-01,13:30:00,2
3958,2012-03-01,13:30:00,2
135,2012-03-01,13:30:00,2
3136,2012-03-01,13:30:00,2
2833,2012-03-01,13:30:00,2
4820,2012-03-01,13:30:00,2
2900,2012-03-01,13:30:00,2
3626,2012-03-01,13:30:00,2
332,2012-03-01,13:30:00,2
300,2012-03-01,13:30:00,2
4584,2012-03-01,13:30:00,2
1728,2012-03-01,13:30:00,2
3466,2012-03-01,13:30:00,2
4697,2012-03-01,13:30:00,2
349,2012-03-01,13:30:00,2
2727,2012-03-01,13:30:00,2
4984,2012-03-01,13:30:00,2
2497,2012-03-01,13:30:00,1
3355,2012-03-01,13:30:00,1
2364,2012-03-01,13:30:00,1
1919,2012-03-01,13:30:00,1
2343,2012-03-01,13:30:00,1
3402,2012-03-01,13:30:00,1
3072,2012-03-01,13:30:00,1
4443,2012-03-01,13:30:00,1
3945,2012-03-01,13:30:00,1
1309,2012-03-01,13:30:00,1
1241,2012-03-01,13:30:00,1
2864,2012-03-01,13:30:00,1
4661,2012-03-01,13:30:00,1
2975,2012-03-01,13:30:00,1
1223,2012-03-01,13:30:00,1
4750,2012-03-01,13:30:00,1
2648,2012-03-01,13:30:00,1
3086,2012-03-01,13:30:00,1
4914,2012-03-01,13:30:00,1
239,2012-03-01,13:30:00,1
3323,2012-03-01,13:32:00,1
4498,2012-03-01,13:35:00,1
4274,2012-03-01,13:41:00,1
4748,2012-03-01,13:49:00,1
4593,2012-03-01,13:55:00,1
315,2012-03-01,14:02:00,1
1234,2012-03-01,14:03:00,1
1226,2012-03-01,14:10:00,1
4625,2012-03-01,14:13:00,1
1672,2012-03-01,14:25:00,1
3642,2012-03-01,14:27:00,1
2497,2012-03-01,14:30:00,2
2458,2012-03-01,14:30:00,2
3958,2012-03-01,14:30:00,2
2364,2012-03-01,14:30:00,2
2343,2012-03-01,14:30:00,2
3402,2012-03-01,14:30:00,2
3072,2012-03-01,14:30:00,2
4443,2012-03-01,14:30:00,2
1309,2012-03-01,14:30:00,2
1241,2012-03-01,14:30:00,2
2864,2012-03-01,14:30:00,2
4661,2012-03-01,14:30:00,2
2975,2012-03-01,14:30:00,2
4750,2012-03-01,14:30:00,2
2648,2012-03-01,14:30:00,2
3086,2012-03-01,14:30:00,2
4914,2012-03-01,14:30:00,2
4984,2012-03-01,14:30:00,2
239,2012-03-01,14:30:00,2
313,2012-03-01,14:30:00,2
3136,2012-03-01,14:30:00,2
1672,2012-03-01,14:30:00,2
3642,2012-03-01,14:30:00,2
135,2012-03-01,14:30:00,1
2833,2012-03-01,14:30:00,1
2900,2012-03-01,14:30:00,1
332,2012-03-01,14:30:00,1
300,2012-03-01,14:30:00,1
1728,2012-03-01,14:30:00,1
3466,2012-03-01,14:30:00,1
349,2012-03-01,14:30:00,1
2727,2012-03-01,14:30:00,1
3323,2012-03-01,14:30:00,1
4498,2012-03-01,14:30:00,1
4820,2012-03-01,14:30:00,1
4274,2012-03-01,14:30:00,1
1806,2012-03-01,14:30:00,1
4748,2012-03-01,14:30:00,1
4593,2012-03-01,14:30:00,1
315,2012-03-01,14:30:00,1
1234,2012-03-01,14:30:00,1
1226,2012-03-01,14:30:00,1
4625,2012-03-01,14:30:00,1
3749,2012-03-01,14:30:00,1
1472,2012-03-01,14:36:00,1
4458,2012-03-01,14:38:00,1
3290,2012-03-01,14:40:00,1
3866,2012-03-01,14:41:00,1
792,2012-03-01,14:42:00,1
879,2012-03-01,14:47:00,1
3047,2012-03-01,14:50:00,1
2809,2012-03-01,14:50:00,1
25,2012-03-01,14:50:00,1
1927,2012-03-01,14:56:00,1
2217,2012-03-01,14:56:00,1
2884,2012-03-01,14:56:00,1
558,2012-03-01,14:58:00,1
2364,2012-03-01,15:30:00,2
2833,2012-03-01,15:30:00,2
1309,2012-03-01,15:30:00,2
332,2012-03-01,15:30:00,2
3466,2012-03-01,15:30:00,2
2727,2012-03-01,15:30:00,2
4820,2012-03-01,15:30:00,2
4274,2012-03-01,15:30:00,2
4593,2012-03-01,15:30:00,2
315,2012-03-01,15:30:00,2
1226,2012-03-01,15:30:00,2
4625,2012-03-01,15:30:00,2
3749,2012-03-01,15:30:00,2
3642,2012-03-01,15:30:00,2
1241,2012-03-01,15:30:00,2
1472,2012-03-01,15:30:00,2
4458,2012-03-01,15:30:00,2
3866,2012-03-01,15:30:00,2
4914,2012-03-01,15:30:00,2
792,2012-03-01,15:30:00,2
879,2012-03-01,15:30:00,2
3047,2012-03-01,15:30:00,2
1927,2012-03-01,15:30:00,2
2217,2012-03-01,15:30:00,2
2343,2012-03-01,15:30:00,1
3402,2012-03-01,15:30:00,1
2864,2012-03-01,15:30:00,1
2975,2012-03-01,15:30:00,1
2648,2012-03-01,15:30:00,1
3086,2012-03-01,15:30:00,1
239,2012-03-01,15:30:00,1
3323,2012-03-01,15:30:00,1
4748,2012-03-01,15:30:00,1
313,2012-03-01,15:30:00,1
3136,2012-03-01,15:30:00,1
1234,2012-03-01,15:30:00,1
3290,2012-03-01,15:30:00,1
1806,2012-03-01,15:30:00,1
2809,2012-03-01,15:30:00,1
25,2012-03-01,15:30:00,1
2884,2012-03-01,15:30:00,1
558,2012-03-01,15:30:00,1
293,2012-03-01,15:30:00,1
4732,2012-03-02,09:19:00,1
3369,2012-03-02,09:19:00,1
2753,2012-03-02,09:19:00,1
2865,2012-03-02,09:19:00,1
2709,2012-03-02,09:19:00,1
2481,2012-03-02,09:19:00,1
1379,2012-03-02,09:19:00,1
3024,2012-03-02,09:19:00,1
4411,2012-03-02,09:19:00,1
864,2012-03-02,09:19:00,1
3374,2012-03-02,09:19:00,1
189,2012-03-02,09:19:00,1
4148,2012-03-02,09:19:00,1
3382,2012-03-02,09:19:00,1
871,2012-03-02,09:19:00,1
573,2012-03-02,09:19:00,1
4600,2012-03-02,09:19:00,1
96,2012-03-02,09:19:00,1
2943,2012-03-02,09:19:00,1
1813,2012-03-02,09:19:00,1
17,2012-03-02,09:19:00,1
765,2012-03-02,09:19:00,1
751,2012-03-02,09:19:00,1
2668,2012-03-02,09:19:00,1
909,2012-03-02,09:19:00,1
4010,2012-03-02,09:19:00,1
660,2012-03-02,09:19:00,1
743,2012-03-02,10:23:00,1
3369,2012-03-02,10:30:00,2
2753,2012-03-02,10:30:00,2
2865,2012-03-02,10:30:00,2
3127,2012-03-02,10:30:00,2
3374,2012-03-02,10:30:00,2
3382,2012-03-02,10:30:00,2
871,2012-03-02,10:30:00,2
573,2012-03-02,10:30:00,2
96,2012-03-02,10:30:00,2
2668,2012-03-02,10:30:00,2
909,2012-03-02,10:30:00,2
4010,2012-03-02,10:30:00,2
660,2012-03-02,10:30:00,2
743,2012-03-02,10:30:00,2
4732,2012-03-02,10:30:00,1
2709,2012-03-02,10:30:00,1
2481,2012-03-02,10:30:00,1
1379,2012-03-02,10:30:00,1
3024,2012-03-02,10:30:00,1
4411,2012-03-02,10:30:00,1
864,2012-03-02,10:30:00,1
189,2012-03-02,10:30:00,1
4148,2012-03-02,10:30:00,1
4600,2012-03-02,10:30:00,1
2943,2012-03-02,10:30:00,1
1813,2012-03-02,10:30:00,1
17,2012-03-02,10:30:00,1
765,2012-03-02,10:30:00,1
751,2012-03-02,10:30:00,1
3394,2012-03-02,10:41:00,1
2297,2012-03-02,11:17:00,1
4732,2012-03-02,11:30:00,2
2709,2012-03-02,11:30:00,2
2481,2012-03-02,11:30:00,2
1379,2012-03-02,11:30:00,2
3024,2012-03-02,11:30:00,2
4411,2012-03-02,11:30:00,2
864,2012-03-02,11:30:00,2
189,2012-03-02,11:30:00,2
4148,2012-03-02,11:30:00,2
4600,2012-03-02,11:30:00,2
2943,2012-03-02,11:30:00,2
1813,2012-03-02,11:30:00,2
17,2012-03-02,11:30:00,2
765,2012-03-02,11:30:00,2
751,2012-03-02,11:30:00,2
743,2012-03-02,11:30:00,2
3394,2012-03-02,11:30:00,2
792,2012-03-02,11:30:00,2
2297,2012-03-02,11:30:00,2
3369,2012-03-02,11:30:00,1
2753,2012-03-02,11:30:00,1
2865,2012-03-02,11:30:00,1
3127,2012-03-02,11:30:00,1
3374,2012-03-02,11:30:00,1
3382,2012-03-02,11:30:00,1
871,2012-03-02,11:30:00,1
573,2012-03-02,11:30:00,1
96,2012-03-02,11:30:00,1
2668,2012-03-02,11:30:00,1
909,2012-03-02,11:30:00,1
660,2012-03-02,11:30:00,1
682,2012-03-02,11:32:00,1
1398,2012-03-02,11:35:00,1
4435,2012-03-02,11:40:00,1
1905,2012-03-02,12:09:00,1
346,2012-03-02,12:25:00,1
4732,2012-03-02,12:30:00,0
2709,2012-03-02,12:30:00,2
2481,2012-03-02,12:30:00,2
4411,2012-03-02,12:30:00,2
864,2012-03-02,12:30:00,2
189,2012-03-02,12:30:00,2
4148,2012-03-02,12:30:00,2
4600,2012-03-02,12:30:00,2
2943,2012-03-02,12:30:00,2
1813,2012-03-02,12:30:00,2
17,2012-03-02,12:30:00,2
751,2012-03-02,12:30:00,2
2668,2012-03-02,12:30:00,2
3394,2012-03-02,12:30:00,2
792,2012-03-02,12:30:00,2
2297,2012-03-02,12:30:00,2
682,2012-03-02,12:30:00,2
1905,2012-03-02,12:30:00,2
4984,2012-03-02,12:30:00,2
3369,2012-03-02,12:30:00,1
2753,2012-03-02,12:30:00,1
2865,2012-03-02,12:30:00,1
3127,2012-03-02,12:30:00,1
3382,2012-03-02,12:30:00,1
871,2012-03-02,12:30:00,1
573,2012-03-02,12:30:00,1
96,2012-03-02,12:30:00,1
765,2012-03-02,12:30:00,1
909,2012-03-02,12:30:00,1
660,2012-03-02,12:30:00,1
1398,2012-03-02,12:30:00,1
4435,2012-03-02,12:30:00,1
2727,2012-03-02,12:30:00,1
1226,2012-03-02,12:30:00,1
346,2012-03-02,12:30:00,1
2659,2012-03-02,12:34:00,1
2618,2012-03-02,12:35:00,1
3844,2012-03-02,12:41:00,1
243,2012-03-02,12:50:00,1
2218,2012-03-02,13:21:00,1
1855,2012-03-02,13:23:00,1
4547,2012-03-02,13:25:00,1
3369,2012-03-02,13:30:00,2
2753,2012-03-02,13:30:00,2
3127,2012-03-02,13:30:00,2
3382,2012-03-02,13:30:00,2
871,2012-03-02,13:30:00,2
573,2012-03-02,13:30:00,2
96,2012-03-02,13:30:00,2
660,2012-03-02,13:30:00,2
2297,2012-03-02,13:30:00,2
4435,2012-03-02,13:30:00,2
3844,2012-03-02,13:30:00,2
3290,2012-03-02,13:30:00,2
4732,2012-03-02,13:30:00,1
2709,2012-03-02,13:30:00,1
2481,2012-03-02,13:30:00,1
4411,2012-03-02,13:30:00,1
864,2012-03-02,13:30:00,1
189,2012-03-02,13:30:00,1
4148,2012-03-02,13:30:00,1
4600,2012-03-02,13:30:00,1
1813,2012-03-02,13:30:00,1
765,2012-03-02,13:30:00,1
3394,2012-03-02,13:30:00,1
682,2012-03-02,13:30:00,1
1905,2012-03-02,13:30:00,1
4984,2012-03-02,13:30:00,1
2727,2012-03-02,13:30:00,1
1226,2012-03-02,13:30:00,1
346,2012-03-02,13:30:00,1
2659,2012-03-02,13:30:00,1
2618,2012-03-02,13:30:00,1
243,2012-03-02,13:30:00,1
2218,2012-03-02,13:30:00,1
1855,2012-03-02,13:30:00,1
4547,2012-03-02,13:30:00,1
3057,2012-03-02,13:42:00,1
3039,2012-03-02,13:42:00,1
4315,2012-03-02,13:52:00,1
4744,2012-03-02,13:52:00,1
2677,2012-03-02,14:05:00,1
1481,2012-03-02,14:05:00,1
1503,2012-03-02,14:18:00,1
3350,2012-03-02,14:18:00,1
1575,2012-03-02,14:25:00,1
1877,2012-03-02,14:29:00,1
3369,2012-03-02,14:30:00,2
2753,2012-03-02,14:30:00,2
3127,2012-03-02,14:30:00,2
3382,2012-03-02,14:30:00,2
96,2012-03-02,14:30:00,2
660,2012-03-02,14:30:00,2
3844,2012-03-02,14:30:00,2
3290,2012-03-02,14:30:00,2
1855,2012-03-02,14:30:00,2
4547,2012-03-02,14:30:00,2
4744,2012-03-02,14:30:00,2
1481,2012-03-02,14:30:00,2
4750,2012-03-02,14:30:00,2
293,2012-03-02,14:30:00,2
1503,2012-03-02,14:30:00,2
4498,2012-03-02,14:30:00,2
1575,2012-03-02,14:30:00,2
4732,2012-03-02,14:30:00,1
2709,2012-03-02,14:30:00,1
2481,2012-03-02,14:30:00,1
4411,2012-03-02,14:30:00,1
864,2012-03-02,14:30:00,1
189,2012-03-02,14:30:00,1
4148,2012-03-02,14:30:00,1
4600,2012-03-02,14:30:00,1
1813,2012-03-02,14:30:00,1
4435,2012-03-02,14:30:00,1
4984,2012-03-02,14:30:00,1
346,2012-03-02,14:30:00,1
2659,2012-03-02,14:30:00,1
2618,2012-03-02,14:30:00,1
243,2012-03-02,14:30:00,1
2218,2012-03-02,14:30:00,1
4748,2012-03-02,14:30:00,1
3057,2012-03-02,14:30:00,1
3039,2012-03-02,14:30:00,1
4315,2012-03-02,14:30:00,1
2677,2012-03-02,14:30:00,1
3047,2012-03-02,14:30:00,1
3350,2012-03-02,14:30:00,1
1877,2012-03-02,14:30:00,1
435,2012-03-02,14:33:00,1
1093,2012-03-02,14:33:00,1
2173,2012-03-02,14:35:00,1
3644,2012-03-02,14:42:00,1
2990,2012-03-02,14:51:00,1
577,2012-03-02,14:54:00,1
4657,2012-03-02,14:56:00,1
3490,2012-03-02,14:58:00,1
4732,2012-03-02,15:30:00,2
2481,2012-03-02,15:30:00,2
189,2012-03-02,15:30:00,2
4148,2012-03-02,15:30:00,2
1813,2012-03-02,15:30:00,2
2659,2012-03-02,15:30:00,2
2618,2012-03-02,15:30:00,2
4435,2012-03-02,15:30:00,2
2218,2012-03-02,15:30:00,2
4315,2012-03-02,15:30:00,2
2677,2012-03-02,15:30:00,2
4750,2012-03-02,15:30:00,2
3350,2012-03-02,15:30:00,2
1855,2012-03-02,15:30:00,2
435,2012-03-02,15:30:00,2
2173,2012-03-02,15:30:00,2
3644,2012-03-02,15:30:00,2
313,2012-03-02,15:30:00,2
577,2012-03-02,15:30:00,2
4657,2012-03-02,15:30:00,2
2753,2012-03-02,15:30:00,1
3127,2012-03-02,15:30:00,1
96,2012-03-02,15:30:00,1
4984,2012-03-02,15:30:00,1
3844,2012-03-02,15:30:00,1
3290,2012-03-02,15:30:00,1
4547,2012-03-02,15:30:00,1
1481,2012-03-02,15:30:00,1
293,2012-03-02,15:30:00,1
1503,2012-03-02,15:30:00,1
4498,2012-03-02,15:30:00,1
1575,2012-03-02,15:30:00,1
1877,2012-03-02,15:30:00,1
1093,2012-03-02,15:30:00,1
243,2012-03-02,15:30:00,1
2990,2012-03-02,15:30:00,1
879,2012-03-02,15:30:00,1
3490,2012-03-02,15:30:00,1
1951,2012-03-05,09:19:00,1
1358,2012-03-05,09:19:00,1
4153,2012-03-05,09:19:00,1
2725,2012-03-05,09:19:00,1
1218,2012-03-05,09:19:00,1
195,2012-03-05,09:19:00,1
2589,2012-03-05,09:19:00,1
4998,2012-03-05,09:19:00,1
4939,2012-03-05,09:19:00,1
1984,2012-03-05,09:19:00,1
2130,2012-03-05,09:19:00,1
3825,2012-03-05,09:19:00,1
3937,2012-03-05,09:19:00,1
2317,2012-03-05,09:19:00,1
7,2012-03-05,09:19:00,1
1317,2012-03-05,09:19:00,1
1606,2012-03-05,09:19:00,1
2248,2012-03-05,09:19:00,1
4548,2012-03-05,09:19:00,1
3432,2012-03-05,09:19:00,1
1968,2012-03-05,09:19:00,1
2703,2012-03-05,09:19:00,1
2929,2012-03-05,09:19:00,1
2521,2012-03-05,09:19:00,1
3619,2012-03-05,09:19:00,1
2761,2012-03-05,09:19:00,1
4069,2012-03-05,09:19:00,1
111,2012-03-05,09:19:00,1
4738,2012-03-05,09:37:00,1
2684,2012-03-05,10:10:00,1
3780,2012-03-05,10:14:00,1
4904,2012-03-05,10:18:00,1
1951,2012-03-05,10:30:00,2
4153,2012-03-05,10:30:00,2
2725,2012-03-05,10:30:00,2
1218,2012-03-05,10:30:00,2
4939,2012-03-05,10:30:00,2
2130,2012-03-05,10:30:00,2
3937,2012-03-05,10:30:00,2
2317,2012-03-05,10:30:00,2
7,2012-03-05,10:30:00,2
1317,2012-03-05,10:30:00,2
1606,2012-03-05,10:30:00,2
2248,2012-03-05,10:30:00,2
1968,2012-03-05,10:30:00,2
2929,2012-03-05,10:30:00,2
2521,2012-03-05,10:30:00,2
3619,2012-03-05,10:30:00,2
2684,2012-03-05,10:30:00,2
4625,2012-03-05,10:30:00,2
1358,2012-03-05,10:30:00,1
195,2012-03-05,10:30:00,1
2589,2012-03-05,10:30:00,1
4998,2012-03-05,10:30:00,1
1984,2012-03-05,10:30:00,1
3825,2012-03-05,10:30:00,1
4548,2012-03-05,10:30:00,1
3432,2012-03-05,10:30:00,1
2703,2012-03-05,10:30:00,1
2761,2012-03-05,10:30:00,1
4069,2012-03-05,10:30:00,1
111,2012-03-05,10:30:00,1
3136,2012-03-05,10:30:00,1
4738,2012-03-05,10:30:00,1
3780,2012-03-05,10:30:00,1
4904,2012-03-05,10:30:00,1
524,2012-03-05,10:40:00,1
1358,2012-03-05,11:30:00,2
195,2012-03-05,11:30:00,2
2589,2012-03-05,11:30:00,2
4998,2012-03-05,11:30:00,2
1984,2012-03-05,11:30:00,2
3825,2012-03-05,11:30:00,2
4548,2012-03-05,11:30:00,2
3432,2012-03-05,11:30:00,2
2761,2012-03-05,11:30:00,2
4069,2012-03-05,11:30:00,2
111,2012-03-05,11:30:00,2
4738,2012-03-05,11:30:00,2
3780,2012-03-05,11:30:00,2
4904,2012-03-05,11:30:00,2
524,2012-03-05,11:30:00,2
1951,2012-03-05,11:30:00,1
4153,2012-03-05,11:30:00,1
2725,2012-03-05,11:30:00,1
1218,2012-03-05,11:30:00,1
2130,2012-03-05,11:30:00,1
3937,2012-03-05,11:30:00,1
7,2012-03-05,11:30:00,1
1606,2012-03-05,11:30:00,1
2248,2012-03-05,11:30:00,1
2521,2012-03-05,11:30:00,1
3136,2012-03-05,11:30:00,1
2684,2012-03-05,11:30:00,1
4625,2012-03-05,11:30:00,1
1481,2012-03-05,11:30:00,1
2879,2012-03-05,11:34:00,1
2224,2012-03-05,12:14:00,1
4580,2012-03-05,12:15:00,1
3517,2012-03-05,12:25:00,1
1951,2012-03-05,12:30:00,2
4153,2012-03-05,12:30:00,2
2725,2012-03-05,12:30:00,2
1218,2012-03-05,12:30:00,2
2130,2012-03-05,12:30:00,2
7,2012-03-05,12:30:00,2
1606,2012-03-05,12:30:00,2
2248,2012-03-05,12:30:00,2
3432,2012-03-05,12:30:00,2
2521,2012-03-05,12:30:00,2
3136,2012-03-05,12:30:00,2
2684,2012-03-05,12:30:00,2
4625,2012-03-05,12:30:00,2
2677,2012-03-05,12:30:00,2
2900,2012-03-05,12:30:00,2
1093,2012-03-05,12:30:00,2
2224,2012-03-05,12:30:00,2
4580,2012-03-05,12:30:00,2
1358,2012-03-05,12:30:00,1
195,2012-03-05,12:30:00,1
2589,2012-03-05,12:30:00,1
4998,2012-03-05,12:30:00,1
1984,2012-03-05,12:30:00,1
3825,2012-03-05,12:30:00,1
4548,2012-03-05,12:30:00,1
2761,2012-03-05,12:30:00,1
4069,2012-03-05,12:30:00,1
111,2012-03-05,12:30:00,1
4738,2012-03-05,12:30:00,1
3780,2012-03-05,12:30:00,1
4904,2012-03-05,12:30:00,1
524,2012-03-05,12:30:00,1
1481,2012-03-05,12:30:00,1
2879,2012-03-05,12:30:00,1
3517,2012-03-05,12:30:00,1
881,2012-03-05,12:30:00,1
1566,2012-03-05,12:45:00,1
3340,2012-03-05,13:04:00,1
94,2012-03-05,13:06:00,1
4728,2012-03-05,13:17:00,1
1358,2012-03-05,13:30:00,2
2589,2012-03-05,13:30:00,2
4998,2012-03-05,13:30:00,2
1984,2012-03-05,13:30:00,2
1606,2012-03-05,13:30:00,2
4548,2012-03-05,13:30:00,2
2761,2012-03-05,13:30:00,2
4738,2012-03-05,13:30:00,2
4904,2012-03-05,13:30:00,2
524,2012-03-05,13:30:00,2
1481,2012-03-05,13:30:00,2
2879,2012-03-05,13:30:00,2
2224,2012-03-05,13:30:00,2
2727,2012-03-05,13:30:00,2
94,2012-03-05,13:30:00,2
1855,2012-03-05,13:30:00,2
4728,2012-03-05,13:30:00,2
1503,2012-03-05,13:30:00,2
1951,2012-03-05,13:30:00,1
4153,2012-03-05,13:30:00,1
2725,2012-03-05,13:30:00,1
2130,2012-03-05,13:30:00,1
3825,2012-03-05,13:30:00,1
2248,2012-03-05,13:30:00,1
2521,2012-03-05,13:30:00,1
111,2012-03-05,13:30:00,1
3136,2012-03-05,13:30:00,1
2684,2012-03-05,13:30:00,1
4625,2012-03-05,13:30:00,1
2900,2012-03-05,13:30:00,1
4580,2012-03-05,13:30:00,1
3517,2012-03-05,13:30:00,1
881,2012-03-05,13:30:00,1
2677,2012-03-05,13:30:00,1
1566,2012-03-05,13:30:00,1
3340,2012-03-05,13:30:00,1
3626,2012-03-05,13:30:00,1
936,2012-03-05,13:32:00,1
3536,2012-03-05,13:35:00,1
3493,2012-03-05,13:39:00,1
549,2012-03-05,13:39:00,1
2605,2012-03-05,13:43:00,1
407,2012-03-05,13:44:00,1
4122,2012-03-05,13:56:00,1
2852,2012-03-05,14:07:00,1
2836,2012-03-05,14:11:00,1
1513,2012-03-05,14:11:00,1
498,2012-03-05,14:17:00,1
2178,2012-03-05,14:24:00,1
1358,2012-03-05,14:30:00,2
1984,2012-03-05,14:30:00,2
2761,2012-03-05,14:30:00,2
2684,2012-03-05,14:30:00,2
4904,2012-03-05,14:30:00,2
1481,2012-03-05,14:30:00,2
2879,2012-03-05,14:30:00,2
2727,2012-03-05,14:30:00,2
3340,2012-03-05,14:30:00,2
2605,2012-03-05,14:30:00,2
407,2012-03-05,14:30:00,2
4661,2012-03-05,14:30:00,2
