513,2090
514,676
515,4239
516,4841
517,4598
518,3145
519,388
520,4288
521,982
522,3298
523,839
524,94
525,4202
526,521
527,2534
528,2768
529,2640
530,971
531,1370
532,296
533,3963
534,2139
535,3756
536,359
537,3853
538,99
539,1254
540,1489
541,4744
542,1690
543,3882
544,4595
545,4801
546,4104
547,2584
548,4048
549,561
550,3040
551,1644
552,767
553,4605
554,2191
555,2899
556,2507
557,338
558,23
559,1257
560,2513
561,3921
562,907
563,3728
564,2466
565,4174
566,4244
567,3262
568,659
569,2426
570,2781
571,1352
572,1674
573,1863
574,2464
575,3017
576,3920
577,110
578,2128
579,150
580,3313
581,1535
582,1070
583,2291
584,2533
585,1663
586,4856
587,601
588,2800
589,2300
590,545
591,733
592,3749
593,3188
594,2151
595,3966
596,972
597,2082
598,2120
599,1054
600,3841
601,3007
602,3057
603,2301
604,2518
605,1959
606,1584
607,3284
608,172
609,4883
610,674
611,85
612,4495
613,3759
614,940
615,2645
616,2958
617,4445
618,4830
619,1055
620,4720
621,4537
622,554
623,2763
624,3872
625,1404
626,2262
627,4151
628,2357
629,4060
630,2515
631,4633
632,4606
633,428
634,3740
635,1927
636,1044
637,4385
638,3789
639,3988
640,637
641,69
642,1128
643,4122
644,4799
645,1933
646,3567
647,3474
648,2487
649,2918
650,4993
651,2056
652,1245
653,2195
654,1115
655,1953
656,490
657,3934
658,3425
659,3497
660,2777
661,4274
662,1804
663,3410
664,2364
665,3423
666,4014
667,838
668,1415
669,4494
670,1237
671,3326
672,3958
673,539
674,2690
675,886
676,4738
677,1823
678,2842
679,1274
680,1801
681,1076
682,180
683,3538
684,1994
685,1166
686,2336
687,943
688,3366
689,563
690,2657
691,1881
692,2001
693,3710
694,1197
695,4620
696,1830
697,764
698,2648
699,617
700,3234
701,3328
702,337
703,2294
704,2849
705,4006
706,4332
707,2061
708,2020
709,3217
710,2227
711,3815
712,3788
713,3682
714,4938
715,2560
716,327
717,4139
718,4201
719,1473
720,4895
721,3345
722,798
723,3349
724,4906
725,2251
726,1188
727,791
728,3487
729,3279
730,3895
731,573
732,3412
733,2538
734,3214
735,3325
736,1214
737,2523
738,4502
739,2866
740,2808
741,231
742,1891
743,288
744,586
745,4674
746,4205
747,1300
748,3179
749,1522
750,4008
751,2562
752,1037
753,485
754,2825
755,2915
756,2555
757,892
758,813
759,4855
760,3790
761,4568
762,1540
763,2822
764,869
765,2539
766,2285
767,3043
768,3184
769,1283
770,3527
771,320
772,895
773,1462
774,769
775,1409
776,591
777,1416
778,1124
779,551
780,4751
781,3394
782,4199
783,4704
784,1508
785,1493
786,2071
787,1722
788,1551
789,4879
790,2924
791,2812
792,42
793,4641
794,3664
795,4484
796,1736
797,4301
798,1649
799,829
800,484
801,3803
802,4370
803,3260
804,4621
805,4462
806,1225
807,2264
808,2749
809,3624
810,3078
811,3974
812,2846
813,3290
814,2296
815,3026
816,592
817,2049
818,4487
819,4728
820,1907
821,3097
822,1356
823,3729
824,4403
825,3109
826,3200
827,2512
828,1988
829,2554
830,2078
831,594
832,3118
833,3038
834,728
835,520
836,4284
837,2589
838,355
839,4580
840,4827
841,2861
842,2831
843,2838
844,1664
845,1392
846,3353
847,672
848,96
849,3478
850,4222
851,2900
852,3460
853,686
854,4064
855,3913
856,2257
857,312
858,1455
859,4232
860,2875
861,292
862,3987
863,1050
864,1480
865,1378
866,374
867,2666
868,4900
869,4647
870,3765
871,1717
872,1884
873,3380
874,3446
875,3699
876,4025
877,4334
878,1662
879,108
880,4637
881,134
882,290
883,635
884,4474
885,2208
886,4709
887,4717
888,1454
889,4302
890,2388
891,3065
892,1291
893,2874
894,3220
895,458
896,817
897,872
898,3715
899,200
900,2088
901,4748
902,4430
903,3857
904,206
905,1046
906,528
907,2848
908,3371
909,2687
910,1280
911,1313
912,3522
913,331
914,1578
915,2816
916,2361
917,3160
918,68
919,770
920,4696
921,704
922,1614
923,3869
924,1817
925,3011
926,1769
927,2276
928,4936
929,641
930,2598
931,2691
932,4351
933,3661
934,2233
935,4706
936,28
937,828
938,2053
939,3973
940,2535
941,4269
942,3792
943,1732
944,1791
945,3215
946,4013
947,1396
948,3712
949,3891
950,3825
951,4401
952,723
953,756
954,3929
955,279
956,330
957,2650
958,439
959,2304
960,1311
961,1864
962,3015
963,4753
964,4625
965,4512
966,4203
967,2826
968,314
969,4264
970,2962
971,4612
972,3121
973,117
974,4707
975,4685
976,3915
977,3769
978,3755
979,1376
980,4800
981,823
982,2980
983,4967
984,777
985,1836
986,1709
987,825
988,2993
989,1702
990,913
991,3864
992,4785
993,1509
994,1811
995,1624
996,2887
997,1341
998,3742
999,3311
1000,3690
1001,1747
1002,298
1003,4997
1004,4196
1005,4158
1006,3578
1007,3362
1008,3055
1009,2263
1010,4528
1011,3581
1012,699
1013,1770
1014,1321
1015,4562
1016,4772
1017,2895
1018,3972
1019,1397
1020,2172
1021,1498
1022,3084
1023,2863
1024,4603
1025,3176
1026,3774
1027,822
1028,1502
1029,2460
1030,2362
1031,4418
1032,1317
1033,2459
1034,4242
1035,1658
1036,3525
1037,1964
1038,4654
1039,516
1040,272
1041,2219
1042,483
1043,3539
1044,1979
1045,4742
1046,2599
1047,3398
1048,4116
1049,2003
1050,2832
1051,499
1052,4279
1053,2048
1054,1776
1055,2597
1056,1132
1057,4790
1058,1110
1059,4166
1060,1399
1061,2608
1062,4148
1063,2186
1064,857
1065,1998
1066,4762
1067,1546
1068,1052
1069,3296
1070,1568
1071,3824
1072,1029
1073,3570
1074,2827
1075,4540
1076,4593
1077,466
1078,3783
1079,3582
1080,322
1081,773
1082,978
1083,2740
1084,3851
1085,4267
1086,1108
1087,4272
1088,2015
1089,4683
1090,2873
1091,700
1092,1096
1093,120
1094,4137
1095,2757
1096,1574
1097,273
1098,2857
1099,3629
1100,408
1101,1081
1102,2959
1103,3083
1104,4328
1105,4208
1106,2351
1107,3383
1108,2230
1109,604
1110,2493
1111,2481
1112,2722
1113,2342
1114,3195
1115,4326
1116,1796
1117,1903
1118,4481
1119,3809
1120,4628
1121,209
1122,1613
1123,4433
1124,4544
1125,3813
1126,900
1127,3889
1128,992
1129,4268
1130,451
1131,4074
1132,3455
1133,4990
1134,2619
1135,1009
1136,3542
1137,3925
1138,2621
1139,4249
1140,3778
1141,2284
1142,189
1143,4042
1144,4412
1145,2904
1146,345
1147,4575
1148,529
1149,3897
1150,1893
1151,1915
1152,963
1153,4761
1154,2272
1155,4652
1156,2970
1157,557
1158,3980
1159,4344
1160,2451
1161,1960
1162,1093
1163,1469
1164,3174
1165,3251
1166,2612
1167,4072
1168,2068
1169,4265
1170,1952
1171,924
1172,2126
1173,1844
1174,4168
1175,2194
1176,2162
1177,3623
1178,1074
1179,4044
1180,3305
1181,2414
1182,1007
1183,4051
1184,2119
1185,878
1186,316
1187,2106
1188,1389
1189,3602
1190,1263
1191,1292
1192,794
1193,4314
1194,1601
1195,1887
1196,1645
1197,3253
1198,4889
1199,4406
1200,49
1201,4723
1202,3767
1203,2693
1204,3403
1205,2153
1206,1850
1207,4047
1208,1862
1209,2367
1210,4306
1211,3535
1212,356
1213,3069
1214,4536
1215,868
1216,2855
1217,3128
1218,390
1219,3619
1220,2949
1221,4313
1222,3129
1223,178
1224,1307
1225,814
1226,115
1227,1834
1228,3377
1229,1694
1230,4946
1231,614
1232,3839
1233,4521
1234,20
1235,2079
1236,3164
1237,4661
1238,947
1239,479
1240,4273
1241,64
1242,1175
1243,3477
1244,1647
1245,4102
1246,1555
1247,1120
1248,865
1249,2972
1250,472
1251,999
1252,3647
1253,3611
1254,2378
1255,4860
1256,1443
1257,3447
1258,2907
1259,626
1260,379
1261,2801
1262,662
1263,4294
1264,4850
1265,805
1266,549
1267,2228
1268,3374
1269,4394
1270,2805
1271,3120
1272,2482
1273,1035
1274,3157
1275,1106
1276,851
1277,285
1278,2931
1279,3442
1280,1743
1281,890
1282,1860
1283,4146
1284,4824
1285,3595
1286,4831
1287,3892
1288,4057
1289,1348
1290,268
1291,3156
1292,1234
1293,3504
1294,3221
1295,177
1296,1910
1297,313
1298,193
1299,845
1300,4316
1301,1909
1302,691
1303,1138
1304,3105
1305,552
1306,4996
1307,2817
1308,3508
1309,118
1310,2165
1311,1472
1312,2101
1313,344
1314,3289
1315,471
1316,3962
1317,1572
1318,2908
1319,1249
1320,530
1321,3850
1322,4289
1323,399
1324,3139
1325,4082
1326,2268
1327,2440
1328,1322
1329,1788
1330,4887
1331,2845
1332,2428
1333,3230
1334,2729
1335,2955
1336,41
1337,535
1338,1681
1339,4629
1340,491
1341,2178
1342,3319
1343,1696
1344,3197
1345,4156
1346,4965
1347,470
1348,4375
1349,1680
1350,536
1351,1215
1352,3467
1353,3779
1354,264
1355,4465
1356,254
1357,2214
1358,250
1359,1701
1360,4290
1361,925
1362,2743
1363,2326
1364,1434
1365,1379
1366,2960
1367,3307
1368,1512
1369,2803
1370,4945
1371,3100
1372,2751
1373,1650
1374,2416
1375,1969
1376,541
1377,3940
1378,3654
1379,752
1380,4804
1381,3644
1382,3182
1383,267
1384,3282
1385,1996
1386,22
1387,3300
1388,60
1389,792
1390,3720
1391,2862
1392,3054
1393,1338
1394,1212
1395,1596
1396,948
1397,2054
1398,31
1399,3288
1400,3565
1401,1275
1402,3905
1403,4377
1404,1420
1405,1276
1406,3868
1407,2422
1408,3385
1409,2115
1410,4230
1411,4095
1412,3452
1413,2170
1414,2929
1415,3048
1416,4935
1417,2316
1418,1362
1419,4197
1420,2444
1421,3046
1422,3089
1423,3935
1424,1476
1425,4359
1426,488
1427,1517
1428,4725
1429,896
1430,4354
1431,4448
1432,4737
1433,3173
1434,1868
1435,566
1436,2950
1437,675
1438,3190
1439,776
1440,3986
1441,4956
1442,1130
1443,2023
1444,2928
1445,657
1446,941
1447,818
1448,1021
1449,4782
1450,2408
1451,4128
1452,2220
1453,4297
1454,1091
1455,2778
1456,994
1457,4086
1458,1620
1459,4589
1460,1413
1461,4530
1462,2087
1463,4120
1464,1967
1465,3559
1466,1236
1467,2541
1468,2716
1469,3621
1470,1465
1471,2463
1472,76
1473,4473
1474,1898
1475,3107
1476,4066
1477,4877
1478,760
1479,2739
1480,262
1481,233
1482,567
1483,3942
1484,1523
1485,389
1486,1161
1487,4866
1488,4711
1489,377
1490,681
1491,2944
1492,3859
1493,2720
1494,1435
1495,354
1496,1905
1497,716
1498,351
1499,3679
1500,1562
1501,3021
1502,3402
1503,83
1504,4388
1505,2295
1506,1619
1507,3981
1508,1777
1509,4002
1510,4873
1511,4789
1512,3705
1513,227
1514,1773
1515,119
1516,3941
1517,4069
1518,1761
1519,2074
1520,321
1521,1593
1522,3614
1523,3470
1524,4219
1525,2330
1526,2815
1527,1092
1528,2073
1529,4454
1530,960
1531,4026
1532,1059
1533,1149
1534,1001
1535,3329
1536,3698
1537,1407
1538,4463
1539,3133
1540,362
1541,3998
1542,447
1543,2552
1544,3711
1545,3044
1546,3665
1547,4496
1548,1987
1549,2995
1550,1832
1551,810
1552,2033
1553,3303
1554,2117
1555,4581
1556,1155
1557,3312
1558,799
1559,4548
1560,4341
1561,1126
1562,2065
1563,116
1564,3549
1565,3363
1566,53
1567,3597
1568,1715
1569,2917
1570,3763
1571,856
1572,1515
1573,1401
1574,4911
1575,52
1576,3154
1577,4950
1578,4397
1579,266
1580,3689
1581,468
1582,781
1583,605
1584,3072
1585,1919
1586,1437
1587,2022
1588,2519
1589,859
1590,500
1591,4372
1592,909
1593,888
1594,3292
1595,3726
1596,4439
1597,385
1598,1968
1599,512
1600,4656
1601,1639
1602,2724
1603,2940
1604,2168
1605,3800
1606,1904
1607,3775
1608,1387
1609,3906
1610,3175
1611,533
1612,2063
1613,4588
1614,4816
1615,2405
1616,3910
1617,2898
1618,2476
1619,4384
1620,3106
1621,873
1622,1940
1623,3821
1624,1544
1625,4162
1626,748
1627,2005
1628,2870
1629,1623
1630,4030
1631,2902
1632,465
1633,243
1634,2171
1635,1847
1636,3275
1637,303
1638,2878
1639,2036
1640,745
1641,2363
1642,1765
1643,4182
1644,242
1645,2334
1646,4803
1647,343
1648,4912
1649,4949
1650,1185
1651,2504
1652,1980
1653,3600
1654,3310
1655,4527
1656,1412
1657,220
1658,3192
1659,3350
1660,1003
1661,278
1662,2641
1663,2671
1664,1286
1665,1255
1666,4970
1667,1889
1668,2450
1669,4585
1670,3861
1671,1874
1672,78
1673,1023
1674,3490
1675,2802
1676,1112
1677,783
1678,3082
1679,1484
1680,450
1681,2946
1682,636
1683,3707
1684,1846
1685,2676
1686,2509
1687,508
1688,4147
1689,2449
1690,2004
1691,226
1692,4770
1693,1631
1694,3012
1695,3858
1696,3435
1697,3916
1698,2854
1699,4285
1700,4611
1701,1048
1702,3515
1703,1445
1704,547
1705,3498
1706,692
1707,3409
1708,1165
1709,393
1710,4797
1711,4509
1712,4778
1713,2322
1714,1704
1715,4702
1716,203
1717,826
1718,4188
1719,3324
1720,129
1721,4157
1722,1849
1723,1749
1724,3675
1725,212
1726,4040
1727,3232
1728,157
1729,4808
1730,2623
1731,1812
1732,4458
1733,986
1734,2333
1735,2726
1736,3890
1737,550
1738,2656
1739,4893
1740,4417
1741,1648
1742,3070
1743,3206
1744,2662
1745,3243
1746,2135
1747,4475
1748,175
1749,693
1750,4420
1751,4381
1752,4386
1753,4793
1754,1672
1755,1978
1756,667
1757,703
1758,2488
1759,4119
1760,301
1761,1087
1762,1766
1763,391
1764,2310
1765,1334
1766,4443
1767,1750
1768,1485
1769,3970
1770,2205
1771,2352
1772,4531
1773,3959
1774,3144
1775,2486
1776,3592
1777,4251
1778,1632
1779,4134
1780,2536
1781,2158
1782,2654
1783,710
1784,2956
1785,2798
1786,3577
1787,4176
1788,1586
1789,3240
1790,2154
1791,2796
1792,1279
1793,1243
1794,2883
1795,1984
1796,4622
1797,2112
1798,1612
1799,2224
1800,2432
1801,3444
1802,1897
1803,1944
1804,3429
1805,3408
1806,11
1807,3616
1808,916
1809,4812
1810,3576
1811,1136
1812,3571
1813,2360
1814,4639
1815,1646
1816,4195
1817,456
1818,4129
1819,2998
1820,3663
1821,3177
1822,2880
1823,1768
1824,1625
1825,1691
1826,2288
1827,4447
1828,881
1829,2547
1830,4727
1831,2905
1832,1514
1833,2337
1834,2610
1835,454
1836,1675
1837,1252
1838,581
1839,2010
1840,3952
1841,4270
1842,2203
1843,650
1844,4461
1845,1450
1846,2696
1847,2839
1848,401
1849,4266
1850,2544
1851,1281
1852,4041
1853,2786
1854,398
1855,131
1856,1495
1857,155
1858,1956
1859,2343
1860,4592
1861,1733
1862,3028
1863,4843
1864,4662
1865,4643
1866,395
1867,3501
1868,480
1869,1504
1870,1520
1871,3059
1872,1528
1873,3111
1874,443
1875,1799
1876,234
1877,67
1878,4929
1879,2279
1880,2034
1881,927
1882,2853
1883,4033
1884,1340
1885,2659
1886,3569
1887,2047
1888,4422
1889,2807
1890,237
1891,1033
1892,2528
1893,1585
1894,2588
1895,4393
1896,1885
1897,4602
1898,3598
1899,2961
1900,4601
1901,2697
1902,2799
1903,2206
1904,1242
1905,106
1906,422
1907,4668
1908,742
1909,299
1910,3422
1911,4669
1912,1744
1913,2409
1914,2847
1915,342
1916,2886
1917,671
1918,4932
1919,1289
1920,3898
1921,1267
1922,3302
1923,1162
1924,3670
1925,1738
1926,1049
1927,263
1928,4586
1929,1227
1930,1229
1931,1241
1932,4757
1933,453
1934,905
1935,2124
1936,1167
1937,1194
1938,4861
1939,4021
1940,1793
1941,3053
1942,409
1943,2383
1944,1346
1945,1941
1946,3367
1947,469
1948,1713
1949,1608
1950,4665
1951,216
1952,3090
1953,4303
1954,1041
1955,4903
1956,853
1957,3238
1958,3420
1959,3352
1960,1861
1961,4583
1962,4130
1963,1813
1964,4584
1965,3440
1966,4763
1967,4764
1968,2067
1969,2371
1970,1510
1971,651
1972,1312
1973,2738
1974,4282
1975,1226
1976,4867
1977,4190
1978,4085
1979,645
1980,1169
1981,2344
1982,4927
1983,3625
1984,800
1985,3678
1986,3808
1987,2025
1988,4758
1989,2292
1990,990
1991,3875
1992,4701
1993,4852
1994,4659
1995,629
1996,4858
1997,3862
1998,4876
1999,4094
2000,3170
2001,540
2002,1538
2003,3523
2004,1720
2005,4408
2006,2549
2007,2867
2008,4563
2009,2611
2010,2042
2011,958
2012,72
2013,2335
2014,2404
2015,1726
2016,4781
2017,3651
2018,4027
2019,882
2020,1414
2021,1042
2022,2102
2023,1929
2024,4821
2025,2396
2026,3967
2027,619
2028,4356
2029,2567
2030,4854
2031,2223
2032,4943
2033,3205
2034,931
2035,378
2036,1425
2037,2478
2038,1822
2039,3724
2040,464
2041,3507
2042,4971
2043,1609
2044,3207
2045,4975
2046,4924
2047,3784
2048,3867
2049,1107
2050,4063
2051,1273
2052,4768
2053,4499
2054,3697
2055,2759
2056,1331
2057,143
2058,1295
2059,4904
2060,132
2061,3938
2062,4186
2063,1430
2064,4215
2065,613
2066,1006
2067,832
2068,4769
2069,3706
2070,192
2071,3537
2072,4468
2073,1411
2074,1638
2075,4689
2076,875
2077,867
2078,655
2079,4885
2080,1032
2081,346
2082,4937
2083,4724
2084,2840
2085,2642
2086,1775
2087,2461
2088,1428
2089,918
2090,708
2091,3199
2092,3814
2093,1787
2094,1095
2095,4693
2096,4293
2097,2561
2098,1222
2099,668
2100,1141
2101,2282
2102,4729
2103,4353
2104,2770
2105,518
2106,1782
2107,1326
2108,1464
2109,3178
2110,966
2111,4029
2112,4913
2113,3603
2114,4054
2115,4838
2116,166
2117,2571
2118,1588
2119,3094
2120,4609
2121,2906
2122,4902
2123,1219
2124,280
2125,4597
2126,4329
2127,2092
2128,3747
2129,283
2130,939
2131,1737
2132,1427
2133,352
2134,763
2135,3027
2136,1231
2137,3211
2138,2356
2139,4541
2140,1643
2141,4236
2142,492
2143,2605
2144,3244
2145,4942
2146,4207
2147,4810
2148,3186
2149,3191
2150,91
2151,3242
2152,3344
2153,4817
2154,4287
2155,4034
2156,1103
2157,4113
2158,3029
2159,1012
2160,3948
2161,2410
2162,441
2163,2771
2164,574
2165,1642
2166,3427
2167,1901
2168,3881
2169,1018
2170,4806
2171,3399
2172,934
2173,170
2174,936
2175,3037
2176,2938
2177,4686
2178,87
2179,4237
2180,3842
2181,2277
2182,4292
2183,4429
2184,2545
2185,4163
2186,4088
2187,2247
2188,1711
2189,4514
2190,3006
2191,3257
2192,1002
2193,2752
2194,162
2195,2258
2196,1888
2197,4976
2198,4648
2199,1440
2200,3481
2201,4105
2202,427
2203,3721
2204,2045
2205,1599
2206,2111
2207,3560
2208,4396
2209,2133
2210,3488
2211,4933
2212,1419
2213,2317
2214,1183
2215,4035
2216,2531
2217,363
2218,15
2219,50
2220,3793
2221,1677
2222,2653
2223,1550
2224,123
2225,3511
2226,3838
2227,4863
2228,2745
2229,1710
2230,1357
2231,4150
2232,897
2233,3052
2234,3158
2235,4783
2236,1066
2237,1343
2238,2734
2239,2637
2240,3428
2241,4644
2242,294
2243,4260
2244,3607
2245,37
2246,3551
2247,4678
2248,1972
2249,3168
2250,1771
2251,1626
2252,3063
2253,4050
2254,1947
2255,1890
2256,29
2257,1246
2258,2785
2259,4726
2260,2475
2261,187
2262,1854
2263,4988
2264,1527
2265,2346
2266,3375
2267,1806
2268,694
2269,3754
2270,2401
2271,452
2272,486
2273,967
2274,4923
2275,2978
2276,2495
2277,3103
2278,230
2279,4917
2280,4164
2281,2668
2282,2882
2283,4520
2284,4076
2285,1284
2286,2070
2287,4819
2288,4392
2289,2235
2290,1084
2291,1083
2292,2784
2293,4796
2294,3965
2295,211
2296,1751
2297,151
2298,114
2299,1140
2300,3674
2301,1630
2302,1526
2303,2270
2304,4828
2305,3871
2306,2952
2307,1031
2308,4788
2309,4894
2310,2663
2311,4899
2312,1746
2313,1597
2314,558
2315,4286
2316,1501
2317,1200
2318,1605
2319,1272
2320,1518
2321,660
2322,238
2323,1000
2324,3108
2325,3135
2326,4149
2327,548
2328,3954
2329,3691
2330,1665
2331,3316
2332,1264
2333,2679
2334,3732
2335,3224
2336,2707
2337,2039
2338,4442
2339,2592
2340,1816
2341,4421
2342,204
2343,1858
2344,2636
2345,1403
2346,4981
2347,1145
2348,4579
2349,1554
2350,4485
2351,3572
2352,3281
2353,4419
2354,2806
2355,628
2356,4600
2357,2596
2358,2229
2359,3781
2360,4853
2361,4864
2362,2105
2363,4061
2364,953
2365,1815
2366,2987
2367,4872
2368,3418
2369,2445
2370,4071
2371,4941
2372,3830
2373,1202
2374,3509
2375,2044
2376,435
2377,1926
2378,1615
2379,2319
2380,1936
2381,4349
2382,430
2383,2391
2384,4523
2385,4391
2386,147
2387,2442
2388,3680
2389,1304
2390,3694
2391,4081
2392,2379
2393,3995
2394,4920
2395,3393
2396,4849
2397,2030
2398,2747
2399,1803
2400,3653
2401,3102
2402,3718
2403,1337
2404,4501
2405,357
2406,1365
2407,3668
2408,3989
2409,2860
2410,4859
2411,3741
2412,1198
2413,3633
2414,4319
2415,727
2416,2254
2417,1385
2418,3454
2419,2744
2420,3834
2421,1805
2422,4518
2423,3735
2424,1355
2425,3631
2426,3877
2427,2441
2428,1569
2429,3746
2430,3167
2431,3526
2432,862
2433,4773
2434,2658
2435,2274
2436,1521
2437,4355
2438,2556
2439,4677
2440,3717
2441,849
2442,2137
2443,2259
2444,3113
2445,2782
2446,1866
2447,2719
2448,712
2449,4743
2450,4682
2451,3837
2452,2711
2453,1333
2454,1488
2455,171
2456,1358
2457,725
2458,444
2459,2434
2460,4847
2461,1981
2462,62
2463,410
2464,3513
2465,4746
2466,365
2467,325
2468,4099
2469,3267
2470,2066
2471,1143
2472,532
2473,2457
2474,1461
2475,4340
2476,3308
2477,3002
2478,2499
2479,3155
2480,4979
2481,578
2482,937
2483,3956
2484,2835
2485,3294
2486,4323
2487,4787
2488,4159
2489,437
2490,418
2491,4247
2492,3909
2493,3733
2494,1014
2495,3722
2496,3615
2497,92
2498,1153
2499,3340
2500,2266
2501,759
2502,1621
2503,4335
2504,1205
2505,2594
2506,507
2507,1051
2508,3077
2509,1566
2510,4183
2511,3996
2512,534
2513,3252
2514,2877
2515,3716
2516,4503
2517,4675
2518,4103
2519,2474
2520,4771
2521,2199
2522,4653
2523,4379
2524,2629
2525,2746
2526,3022
2527,1290
2528,2069
2529,1020
2530,384
2531,4309
2532,968
2533,2211
2534,367
2535,3865
2536,2527
2537,2439
2538,678
2539,4504
2540,4431
2541,1851
2542,4582
2543,381
2544,1181
2545,3132
2546,4901
2547,2303
2548,1177
2549,2836
2550,2350
2551,3231
2552,1935
2553,1496
2554,3645
2555,4666
2556,4198
2557,3317
2558,3433
2559,4973
2560,2526
2561,1319
2562,2572
2563,3777
2564,1192
2565,3254
2566,3919
2567,2553
2568,426
2569,599
2570,3519
2571,2255
2572,1061
2573,1976
2574,4754
2575,3991
2576,4092
2577,4624
2578,2241
2579,4832
2580,4497
