original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
-781.6160131506018,555,-645.0182130854181,470,-289.0961917208642,194
-422.6202419448949,636,-312.68206312931864,502,134.32553855766685,295
29.37434015715386,497,-0.4575722054259418,438,-489.4656149511179,181
-1248.6530174842248,104,-1295.6840090544326,92,-50000,0
