original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
210.30624505464672,527,322.2551290237331,479,-1151.4323960367838,225
-338.48053338045537,539,-521.4407953545599,505,173.9122803262818,231
-1211.2530299987793,500,-874.5733163161183,451,-501.24459132742373,188
-1319.7300462292087,155,-1101.5356895251152,117,-50000,0
