original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
743.2025753518809,552,690.7814472082889,396,1888.778378406203,249
848.3742992604962,524,1428.0195957399765,265,787.5131085431134,270
1280.0825700239702,440,1093.8132028967384,246,-590.6951305042613,165
258.74048060587006,146,603.5268055308949,88,-50000,0
