original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
743.2025753518809,552,792.3969184395548,461,1870.3287186581865,234
848.3742992604962,524,939.7492404811985,455,911.3378863831745,259
1280.0825700239702,440,1041.1658744812012,400,-585.4124797560413,161
258.74048060587006,146,348.3053105893342,115,-50000,0
