original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
963.2028930367775,515,644.9189974093814,443,804.1623113383417,460
1145.6486915406726,420,1154.5309747674248,352,1259.7741100604717,390
-1103.5357406673147,134,-595.1498408847385,108,-50000,0
