original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
210.30624505464672,527,497.57117826748737,452,-1039.208342066351,212
-338.48053338045537,539,-747.3438127186377,426,173.00097841829867,222
-1211.2530299987793,500,-944.2742532672304,396,-390.24475225523196,179
-1319.7300462292087,155,-1335.4600703159226,107,-50000,0
