original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
52.55219128178615,510,-122.46406051280887,430,157.52119784175602,239
-52.126208994339926,490,62.77452559436826,417,-721.5737116448233,214
85.79282768041708,514,20.668984649378224,436,604.3588864008585,192
-1166.2328744283536,123,-1201.9302046034072,108,-50000,0
