original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
6.424967113706366,487,-69.88200448128173,394,-11.415017264229911,448
2119.4631357540484,494,1932.1799323694029,335,1925.2769415045766,437
-185.3257677801724,145,-100.13076171875,100,-50000,0
