original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
52.55219128178615,510,-75.50464777735286,429,157.52119784175602,239
-52.126208994339926,490,147.29516121679208,407,-721.4499534535631,214
85.79282768041708,514,2.303985252808989,445,604.3588864008585,192
-1166.2328744283536,123,-1060.27992543003,114,-50000,0
