original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
-144.62152081866597,344,-225.41898048214796,328,-239.39644511034535,157
1233.3175518224057,446,1366.7959422691195,408,1007.0053603713577,222
-146.10962175455032,467,-247.856369555296,398,-708.9966033393815,169
974.708362133472,154,1234.4330326203376,124,-50000,0
