original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
-344.0924097450034,515,-1056.7698251929269,307,-563.6101549778849,463
-1165.7632280014852,524,-1862.5748180682842,65,-894.5873271860975,470
-1319.7300462292087,155,-1661.1017467180889,96,-50000,0
