original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
-344.0924097450034,515,-603.914181975977,447,-563.6101549778849,463
-1165.7632280014852,524,-875.5104354268686,414,-894.5873271860975,470
-1319.7300462292087,155,-927.1762971423921,105,-50000,0
