original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
-344.0924097450034,515,-885.1009966169084,350,-563.6101549778849,463
-1165.7632280014852,524,-1186.144906323827,167,-894.5873271860975,470
-1319.7300462292087,155,-1741.0605291249801,98,-50000,0
