original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
743.2025753518809,552,838.4859876773232,475,1888.778378406203,249
848.3742992604962,524,917.8939003768556,461,787.5131085431134,270
1280.0825700239702,440,994.8957685852051,400,-590.6951305042613,165
258.74048060587006,146,413.34144226578644,121,-50000,0
