original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
949.9695438799076,433,921.5047021766618,346,1218.0771596623563,174
-30.21661617249016,508,-97.91201724646227,318,-124.38681722689076,238
2252.6295751849893,473,2331.8906324263307,263,974.1313425164474,190
-185.3257677801724,145,-70.41221438172043,93,-50000,0
