original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
-249.1508136906036,584,-180.2415032019982,494,-1161.2495960991503,217
1090.9103340664603,577,1259.1161532800174,515,900.9119610895876,305
975.217861286108,552,913.5995459566252,493,113.30909140068188,228
-417.46131121923054,126,-477.7937292651595,107,-50000,0
