original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
164.38622464157464,508,160.91096890828257,418,-78.31555146008003,205
1429.2471387139683,580,1567.3513219197591,480,764.5046051835592,226
2975.0830201169924,501,2350.358267242585,398,1045.5768144027047,184
-1623.0864831247638,124,-1384.0956906919125,108,-50000,0
