original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
-364.9401205362488,522,49.08836526309743,340,-224.73551087460277,472
94.36014963513814,561,-132.4986572265625,124,60.928228759765624,480
-1502.7281388647762,162,-1314.0356913527398,73,-50000,0
