original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
-72.06104708537204,582,11.265934716352085,494,-1049.6987075175136,242
676.8582560221354,621,675.5877400812113,530,1578.8019927537828,277
2147.3732711704633,524,2171.75279100736,480,736.2123001643589,224
-2704.638986160506,67,-2818.2597899898406,62,-50000,0
