original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
52.55219128178615,510,-110.09386438948385,445,256.03901200505146,249
-52.126208994339926,490,63.20211212367706,437,-769.9389268663194,225
85.79282768041708,514,79.25098727959382,467,677.4527446804334,199
-1166.2328744283536,123,-1138.9091843427238,118,-50000,0
