original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
-9.864844256,467734,57.26971626,2015,-29.1683336,4139
-8.145814561,424193,-178.1255137,1804,-86.05954827,3682
6.601848558,489101,-73.68886891,2025,38.52096881,4205
0.849798684,468697,140.6212387,1970,-47.05137476,4094
4.830872919,490851,-32.91051366,2121,-26.05185153,4264
1.905422887,470187,26.57683096,1935,-16.47682753,3977
