original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
347.17751435775233,437,435.0702244550875,404,479.3610574408304,407
-98.46635044922012,449,-130.03126627191938,401,-46.60733395857777,417
-2972.641052597935,103,-2445.8097168965774,88,-50000,0
