original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
1050.3847243512264,122,1050.3847243512264,122,1050.3847243512264,122
1359.6825206667877,129,1359.6825206667877,129,1359.6825206667877,129
-365.3635470398471,117,-338.252582155425,116,-365.3635470398471,117
1019.2408951739876,98,1019.2408951739876,98,1019.2408951739876,98
3756.8691945177443,141,3784.125300162179,140,3784.125300162179,140
617.5180292412787,101,551.6572909545898,100,551.6572909545898,100
-1658.5212297712053,35,-1658.5212297712053,35,-50000,0
