original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
6.620728177,464021,89.80934308,1706,69.72771691,1741
-1.135550267,444341,-110.1410577,1703,32.79374756,1952
9.699448131,467956,-64.40512955,1834,46.02066942,1916
1.324306213,513000,38.49014187,2018,134.5596805,2164
-0.03930013,466063,-35.00152616,1840,-14.22095006,1933
0.477405417,466628,50.24077773,1791,50.0265228,2096
0.611791745,443510,-58.58171202,1737,-54.91366625,1792
3.817915275,467544,45.66747938,1792,269.8191255,243
