original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
210.30624505464672,527,525.266499355501,454,-1027.9333680350826,212
-338.48053338045537,539,-754.3160579842581,426,179.92648940902572,222
-1211.2530299987793,500,-891.5024071748925,378,-390.24475225523196,179
-1319.7300462292087,155,-1169.066941987484,109,-50000,0
