original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
-364.9401205362488,522,-272.33708125177156,441,-224.73551087460277,472
94.36014963513814,561,40.02342068142361,450,60.928228759765624,480
-1502.7281388647762,162,-1190.2610002223068,123,-50000,0
