original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
52.55219128178615,510,-71.41443681038952,422,157.52119784175602,239
-52.126208994339926,490,123.09816340496415,401,-721.4499534535631,214
85.79282768041708,514,15.554266912286932,440,604.3588864008585,192
-1166.2328744283536,123,-1261.890719822475,112,-50000,0
