original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
210.30624505464672,527,450.01168191380435,454,-1039.208342066351,212
-338.48053338045537,539,-596.4356065229936,440,173.00097841829867,222
-1211.2530299987793,500,-962.4947660717185,373,-390.24475225523196,179
-1319.7300462292087,155,-1165.2501244501236,109,-50000,0
