original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
210.30624505464672,527,738.4441068963033,383,-1162.0559271240234,225
-338.48053338045537,539,-2069.7623089381627,168,168.62689149534546,231
-1211.2530299987793,500,-1066.8174381819456,237,-501.24459132742373,188
-1319.7300462292087,155,-1926.6414160294967,88,-50000,0
