original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
-344.0924097450034,515,-563.6101549778849,463,-563.6101549778849,463
-1165.7632280014852,524,-804.0992489657559,455,-894.5873271860975,470
-1319.7300462292087,155,-1325.5663636641068,110,-50000,0
