original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
949.9695438799076,433,951.2421280139594,394,1218.0771596623563,174
-30.21661617249016,508,14.887048669763514,444,-124.38681722689076,238
2252.6295751849893,473,1861.3468348869194,409,974.1313425164474,190
-185.3257677801724,145,-246.8893119747899,119,-50000,0
