original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
1131.2878443244758,655,962.8121994260757,567,1066.263615076974,596
1267.118466059367,576,520.6463611497045,469,1269.3326089966972,530
-1905.1756136838128,136,-1739.0521657807487,112,-50000,0
