243,1250000.0000,8545.4000,1241454.6000
2218,1250000.0000,29.8000,1249970.2000
1855,1250000.0000,-7155.2500,1257155.2500
4547,1250000.0000,-4014.0500,1254014.0500
3057,1250000.0000,6136.5000,1243863.5000
3039,1250000.0000,-682.2000,1250682.2000
4315,1250000.0000,856.3500,1249143.6500
4744,1250000.0000,168.0000,1249832.0000
2677,1250000.0000,-13520.7000,1263520.7000
1481,1250000.0000,2262.3000,1247737.7000
1503,1250000.0000,-11231.6000,1261231.6000
3350,1250000.0000,-6393.9000,1256393.9000
1575,1250000.0000,14695.2500,1235304.7500
1877,1250000.0000,-36929.5000,1286929.5000
435,1250000.0000,-40.8500,1250040.8500
1093,1250000.0000,6100.5000,1243899.5000
2173,1250000.0000,3277.6000,1246722.4000
3644,1250000.0000,2664.0500,1247335.9500
2990,1250000.0000,-345.3500,1250345.3500
577,1250000.0000,4286.2500,1245713.7500
4657,1250000.0000,-5697.3500,1255697.3500
3490,1250000.0000,17007.3500,1232992.6500
1951,1250000.0000,-4356.1500,1254356.1500
1358,1250000.0000,1333.2000,1248666.8000
4153,1250000.0000,-2848.2000,1252848.2000
2725,1250000.0000,-550.3500,1250550.3500
1218,1250000.0000,-1954.3500,1251954.3500
195,1250000.0000,1454.4000,1248545.6000
2589,1250000.0000,1651.3500,1248348.6500
4998,1250000.0000,1711.9500,1248288.0500
4939,1250000.0000,-1030.2000,1251030.2000
1984,1250000.0000,0.0000,1250000.0000
2130,1250000.0000,-1105.9500,1251105.9500
3825,1250000.0000,-732.9000,1250732.9000
3937,1250000.0000,-272.7000,1250272.7000
2317,1250000.0000,-151.5000,1250151.5000
7,1250000.0000,-3105.7500,1253105.7500
1317,1250000.0000,-1954.3500,1251954.3500
1606,1250000.0000,-2848.2000,1252848.2000
2248,1250000.0000,-136.3500,1250136.3500
4548,1250000.0000,8332.5000,1241667.5000
3432,1250000.0000,3514.8000,1246485.2000
1968,1250000.0000,-575.7000,1250575.7000
2703,1250000.0000,424.2000,1249575.8000
2929,1250000.0000,4983.0500,1245016.9500
2521,1250000.0000,-1484.7000,1251484.7000
3619,1250000.0000,-999.9000,1250999.9000
2761,1250000.0000,677.7000,1249322.3000
4069,1250000.0000,1333.2000,1248666.8000
111,1250000.0000,2848.2000,1247151.8000
4738,1250000.0000,-11638.7500,1261638.7500
2684,1000000.0000,10856.2500,989143.7500
3780,1250000.0000,9931.0000,1240069.0000
4904,1250000.0000,-19315.2500,1269315.2500
524,1250000.0000,3623.7500,1246376.2500
2879,1250000.0000,13166.0500,1236833.9500
2224,1250000.0000,4161.2000,1245838.8000
4580,1250000.0000,608.0000,1249392.0000
3517,1250000.0000,-1552.1500,1251552.1500
1566,1250000.0000,4833.3500,1245166.6500
3340,1250000.0000,2445.6000,1247554.4000
94,1250000.0000,4054.6000,1245945.4000
4728,1250000.0000,4457.0500,1245542.9500
936,1250000.0000,19402.5000,1230597.5000
3536,1250000.0000,-6489.4000,1256489.4000
3493,1250000.0000,1824.0000,1248176.0000
549,1250000.0000,8869.9000,1241130.1000
2605,1250000.0000,3995.9500,1246004.0500
407,1250000.0000,-3044.4000,1253044.4000
4122,1250000.0000,13036.7000,1236963.3000
2852,1250000.0000,9575.6500,1240424.3500
2836,1250000.0000,3151.2000,1246848.8000
1513,1250000.0000,-5054.7500,1255054.7500
498,1250000.0000,-4415.1000,1254415.1000
2178,1250000.0000,-1357.4500,1251357.4500
3561,1250000.0000,1699.4500,1248300.5500
1212,1250000.0000,-655.7500,1250655.7500
3411,1250000.0000,-92.6000,1250092.6000
2881,1250000.0000,21279.8000,1228720.2000
2060,1250000.0000,-12953.7000,1262953.7000
2679,1250000.0000,-6786.3000,1256786.3000
1876,1250000.0000,747.2500,1249252.7500
2070,1250000.0000,916.5000,1249083.5000
419,1250000.0000,-6896.2000,1256896.2000
2278,1250000.0000,4086.1000,1245913.9000
1383,1250000.0000,-926.7500,1250926.7500
4708,1250000.0000,-14029.9000,1264029.9000
2506,1250000.0000,14950.9000,1235049.1000
3883,1250000.0000,12863.3000,1237136.7000
4518,1250000.0000,12863.3000,1237136.7000
448,1250000.0000,-21071.6000,1271071.6000
4651,1250000.0000,-15165.8000,1265165.8000
4465,1250000.0000,18742.3500,1231257.6500
3144,1250000.0000,199.5500,1249800.4500
921,1250000.0000,9900.7500,1240099.2500
591,1250000.0000,11067.3500,1238932.6500
2750,1250000.0000,17683.2000,1232316.8000
1558,1250000.0000,-13845.7000,1263845.7000
3759,1250000.0000,-13692.2000,1263692.2000
2076,1250000.0000,12172.5500,1237827.4500
3985,1250000.0000,11773.4500,1238226.5500
614,1250000.0000,9747.2500,1240252.7500
2110,1250000.0000,-13262.4000,1263262.4000
2802,1250000.0000,18297.2000,1231702.8000
806,1250000.0000,-14275.5000,1264275.5000
3796,1250000.0000,-1427.5500,1251427.5500
2561,1250000.0000,-12740.5000,1262740.5000
3540,1250000.0000,26449.0500,1223550.9500
918,1250000.0000,-11335.0000,1261335.0000
1200,1250000.0000,5378.9500,1244621.0500
4032,1250000.0000,3999.7000,1246000.3000
4018,1250000.0000,1797.1500,1248202.8500
2150,1250000.0000,1400.8000,1248599.2000
154,1250000.0000,11171.0000,1238829.0000
1298,1250000.0000,6862.6000,1243137.4000
4864,1250000.0000,4085.7500,1245914.2500
3912,1250000.0000,1004.4500,1248995.5500
3846,1250000.0000,-59.3500,1250059.3500
3021,1250000.0000,8828.4000,1241171.6000
2919,1250000.0000,-15878.1000,1265878.1000
2462,1250000.0000,-9622.0000,1259622.0000
2839,1250000.0000,450.3000,1249549.7000
2256,1250000.0000,3375.1000,1246624.9000
3628,1250000.0000,4097.8000,1245902.2000
303,1250000.0000,-4232.6000,1254232.6000
3251,1250000.0000,5012.3500,1244987.6500
1186,1250000.0000,-7829.2000,1257829.2000
1563,1250000.0000,11922.7000,1238077.3000
3822,1250000.0000,-7405.2000,1257405.2000
3236,1250000.0000,9973.7000,1240026.3000
4159,1250000.0000,-10948.8000,1260948.8000
1259,1250000.0000,4085.1000,1245914.9000
952,1250000.0000,-7650.0000,1257650.0000
1439,1250000.0000,-3350.7000,1253350.7000
4658,1250000.0000,4146.3000,1245853.7000
2599,1250000.0000,1820.7000,1248179.3000
4043,1250000.0000,13816.6000,1236183.4000
4093,1250000.0000,-12530.6000,1262530.6000
845,1250000.0000,-6410.7000,1256410.7000
1537,1250000.0000,4146.3000,1245853.7000
2088,1250000.0000,-4452.3000,1254452.3000
2959,1250000.0000,7022.7000,1242977.3000
3157,1250000.0000,-4651.2000,1254651.2000
3740,1250000.0000,2203.2000,1247796.8000
655,1250000.0000,-4651.2000,1254651.2000
692,1250000.0000,2264.4000,1247735.6000
1519,1250000.0000,-4284.0000,1254284.0000
513,1250000.0000,1159.2000,1248840.8000
3412,1250000.0000,-7604.1000,1257604.1000
1341,1250000.0000,8615.8000,1241384.2000
275,1250000.0000,-5324.4000,1255324.4000
814,1250000.0000,-3733.2000,1253733.2000
2951,1250000.0000,-4396.4000,1254396.4000
2772,1250000.0000,-12607.3000,1262607.3000
3580,1250000.0000,-21209.8500,1271209.8500
1386,1250000.0000,-1636.0500,1251636.0500
4525,1250000.0000,254.1500,1249745.8500
608,1250000.0000,2668.3000,1247331.7000
3584,1250000.0000,-5645.0500,1255645.0500
224,1250000.0000,6211.2000,1243788.8000
3653,1250000.0000,-1976.1500,1251976.1500
2261,1250000.0000,4440.3000,1245559.7000
4485,1250000.0000,6579.2500,1243420.7500
2642,1250000.0000,-3451.0500,1253451.0500
1857,1250000.0000,1470.0000,1248530.0000
3835,1250000.0000,10380.3000,1239619.7000
4161,1250000.0000,-1204.4000,1251204.4000
1142,1250000.0000,-371.5500,1250371.5500
3189,1250000.0000,-12895.0000,1262895.0000
1295,1250000.0000,2724.8500,1247275.1500
4376,1250000.0000,-3046.5000,1253046.5000
2219,1250000.0000,-21684.0000,1271684.0000
1336,1250000.0000,4882.3500,1245117.6500
4348,1250000.0000,3582.4500,1246417.5500
212,1250000.0000,-4793.7500,1254793.7500
1277,1250000.0000,5776.7000,1244223.3000
1934,1250000.0000,-6799.7500,1256799.7500
3341,1000000.0000,-4720.0000,1004720.0000
268,1250000.0000,-4720.0000,1254720.0000
3968,1250000.0000,7021.0000,1242979.0000
3115,1250000.0000,5074.0000,1244926.0000
1401,1250000.0000,1797.1500,1248202.8500
3334,1250000.0000,7434.0000,1242566.0000
1224,1250000.0000,5794.6000,1244205.4000
3905,1250000.0000,-4911.7500,1254911.7500
4843,1250000.0000,7183.2500,1242816.7500
493,1250000.0000,3540.0000,1246460.0000
1572,1250000.0000,-7080.0000,1257080.0000
3206,1250000.0000,5796.7500,1244203.2500
1506,1250000.0000,3554.7500,1246445.2500
2229,1250000.0000,-493.9500,1250493.9500
4875,1250000.0000,8953.2500,1241046.7500
3797,1250000.0000,3923.5000,1246076.5000
2365,1250000.0000,7670.0000,1242330.0000
1622,1250000.0000,-5383.7500,1255383.7500
2969,1250000.0000,3540.0000,1246460.0000
1587,1250000.0000,-7168.5000,1257168.5000
1357,1250000.0000,-4469.2500,1254469.2500
48,1250000.0000,7817.5000,1242182.5000
3670,1250000.0000,1734.0000,1248266.0000
3959,1250000.0000,3263.9000,1246736.1000
2982,1250000.0000,-752.4000,1250752.4000
2245,1250000.0000,22027.0000,1227973.0000
1947,1250000.0000,-1338.2500,1251338.2500
4487,1250000.0000,-4175.5500,1254175.5500
3397,750000.0000,-436.6000,750436.6000
4190,1250000.0000,681.7000,1249318.3000
270,1250000.0000,975.6000,1249024.4000
2116,1250000.0000,1603.9500,1248396.0500
4490,1250000.0000,-5140.1500,1255140.1500
3816,1250000.0000,-4283.1000,1254283.1000
171,1250000.0000,2012.3000,1247987.7000
3595,1250000.0000,-7326.1500,1257326.1500
1130,1250000.0000,7533.0000,1242467.0000
4234,1250000.0000,-3794.4000,1253794.4000
4036,1250000.0000,-10671.7500,1260671.7500
929,1250000.0000,10825.2000,1239174.8000
727,1250000.0000,-5035.9500,1255035.9500
1761,1250000.0000,-11355.3000,1261355.3000
2056,1250000.0000,-6891.3000,1256891.3000
581,1250000.0000,-11048.4000,1261048.4000
3808,1250000.0000,10950.7500,1239049.2500
1568,1250000.0000,-6124.0500,1256124.0500
3260,1250000.0000,-11285.5500,1261285.5500
357,1250000.0000,-9960.3000,1259960.3000
2840,1250000.0000,-6905.2500,1256905.2500
3636,1250000.0000,-9834.7500,1259834.7500
1880,1250000.0000,6012.4500,1243987.5500
1397,1250000.0000,-12061.0500,1262061.0500
1790,1250000.0000,-9681.3000,1259681.3000
82,1250000.0000,10978.6500,1239021.3500
2435,1250000.0000,-6403.0500,1256403.0500
766,1250000.0000,-7016.8500,1257016.8500
4401,1250000.0000,-5175.4500,1255175.4500
295,1250000.0000,-10950.7500,1260950.7500
3778,1250000.0000,6947.1000,1243052.9000
4805,1250000.0000,-11969.1000,1261969.1000
1657,1250000.0000,1158.3000,1248841.7000
1515,1250000.0000,4109.0000,1245891.0000
4991,1250000.0000,-502.2500,1250502.2500
4688,1250000.0000,-2812.6000,1252812.6000
3170,1250000.0000,4511.1500,1245488.8500
1388,1250000.0000,20538.6000,1229461.4000
3654,1250000.0000,-3332.5500,1253332.5500
375,1250000.0000,-5502.5000,1255502.5000
3299,1250000.0000,8260.5000,1241739.5000
2057,1250000.0000,11722.2000,1238277.8000
3942,1250000.0000,5505.5000,1244494.5000
2162,1250000.0000,7150.0000,1242850.0000
4051,1250000.0000,-6678.1000,1256678.1000
4282,1250000.0000,-5148.0000,1255148.0000
1276,1250000.0000,-5448.3000,1255448.3000
2656,1250000.0000,-2127.1000,1252127.1000
3456,1250000.0000,5148.0000,1244852.0000
1251,1250000.0000,-6263.4000,1256263.4000
3416,1250000.0000,7150.0000,1242850.0000
1072,1250000.0000,5848.7000,1244151.3000
2989,1250000.0000,-6520.8000,1256520.8000
736,1250000.0000,4004.0000,1245996.0000
670,1250000.0000,-5348.2000,1255348.2000
387,1250000.0000,5405.4000,1244594.6000
2058,1250000.0000,5434.0000,1244566.0000
2453,1250000.0000,-13852.8000,1263852.8000
4014,1250000.0000,-5677.1000,1255677.1000
3738,1250000.0000,6134.7000,1243865.3000
2002,1250000.0000,7207.2000,1242792.8000
1949,1250000.0000,5805.8000,1244194.2000
3972,1250000.0000,6578.0000,1243422.0000
3840,1250000.0000,-5591.3000,1255591.3000
1940,1250000.0000,-874.8000,1250874.8000
2762,1250000.0000,1326.5000,1248673.5000
3442,1250000.0000,4141.8500,1245858.1500
641,1250000.0000,758.9500,1249241.0500
538,1250000.0000,-5192.7500,1255192.7500
611,1250000.0000,699.0500,1249300.9500
294,1250000.0000,-562.0000,1250562.0000
139,1250000.0000,7152.9000,1242847.1000
1748,1250000.0000,1337.4500,1248662.5500
4641,1250000.0000,374.0000,1249626.0000
3204,1250000.0000,12556.6000,1237443.4000
4802,1250000.0000,4272.6000,1245727.4000
4407,1250000.0000,3878.0000,1246122.0000
512,1250000.0000,612.4000,1249387.6000
3812,1250000.0000,6523.3500,1243476.6500
523,1250000.0000,-7520.5500,1257520.5500
4986,1250000.0000,-4986.0000,1254986.0000
2979,1250000.0000,1468.1000,1248531.9000
4679,1250000.0000,6094.0000,1243906.0000
1152,1250000.0000,3047.0000,1246953.0000
3811,1250000.0000,5678.5000,1244321.5000
3708,1250000.0000,-7008.1000,1257008.1000
1162,1250000.0000,-5650.8000,1255650.8000
392,1250000.0000,-2700.7500,1252700.7500
652,1250000.0000,-5927.8000,1255927.8000
4371,1250000.0000,-4513.5000,1254513.5000
1014,1250000.0000,6094.0000,1243906.0000
2345,1250000.0000,-5456.9000,1255456.9000
1872,1250000.0000,785.6500,1249214.3500
762,1250000.0000,3047.0000,1246953.0000
2312,1250000.0000,-4016.5000,1254016.5000
1013,1250000.0000,1385.0000,1248615.0000
3803,1250000.0000,5830.8500,1244169.1500
861,1250000.0000,1897.5000,1248102.5000
2757,1250000.0000,25.6000,1249974.4000
3603,1250000.0000,505.0500,1249494.9500
504,1250000.0000,-3253.8500,1253253.8500
2455,1250000.0000,12297.2500,1237702.7500
4101,1250000.0000,1201.2000,1248798.8000
113,1250000.0000,1007.2000,1248992.8000
4711,1250000.0000,426.0500,1249573.9500
838,1250000.0000,-1684.6000,1251684.6000
2012,1250000.0000,12509.5500,1237490.4500
1691,1250000.0000,-23761.5500,1273761.5500
3527,1250000.0000,-1606.7500,1251606.7500
1260,1250000.0000,6466.4000,1243533.6000
2530,1250000.0000,-109.6000,1250109.6000
2912,1250000.0000,7069.2000,1242930.8000
1320,1250000.0000,-10192.8000,1260192.8000
4317,1250000.0000,-8548.8000,1258548.8000
831,1250000.0000,6247.2000,1243752.8000
2501,1250000.0000,-863.1000,1250863.1000
124,1250000.0000,7014.4000,1242985.6000
297,1250000.0000,-1287.8000,1251287.8000
3287,1250000.0000,-6229.5000,1256229.5000
3873,1250000.0000,-8000.8000,1258000.8000
173,1250000.0000,-2835.9000,1252835.9000
4839,1250000.0000,-19185.3000,1269185.3000
1656,1250000.0000,-5973.2000,1255973.2000
286,1250000.0000,-10192.8000,1260192.8000
4183,1250000.0000,8439.2000,1241560.8000
2428,1250000.0000,-3917.9500,1253917.9500
1925,1250000.0000,-8480.3000,1258480.3000
2658,1250000.0000,-8713.2000,1258713.2000
1290,1250000.0000,1218.0000,1248782.0000
310,1250000.0000,1641.4000,1248358.6000
167,1250000.0000,1435.5000,1248564.5000
2298,1250000.0000,2162.5000,1247837.5000
4097,1250000.0000,-2561.9500,1252561.9500
1002,1250000.0000,-6359.3500,1256359.3500
1498,1250000.0000,-3666.0000,1253666.0000
162,1250000.0000,10123.8000,1239876.2000
4277,1250000.0000,-6796.2000,1256796.2000
4684,1250000.0000,-8319.0000,1258319.0000
3036,1250000.0000,-3792.9000,1253792.9000
3135,1250000.0000,6020.7000,1243979.3000
4367,1250000.0000,-1193.7000,1251193.7000
1665,1250000.0000,9738.8000,1240261.2000
2926,1250000.0000,3849.3000,1246150.7000
1460,1250000.0000,-2791.8000,1252791.8000
376,1250000.0000,2425.2000,1247574.8000
3973,1250000.0000,-5451.0000,1255451.0000
61,1250000.0000,-9461.1000,1259461.1000
3710,1250000.0000,5640.0000,1244360.0000
2421,1250000.0000,-2989.2000,1252989.2000
291,1000000.0000,-4427.4000,1004427.4000
691,1250000.0000,-3651.9000,1253651.9000
1044,1250000.0000,-6796.2000,1256796.2000
1562,1250000.0000,-8234.4000,1258234.4000
4235,1250000.0000,2552.1000,1247447.9000
4399,1250000.0000,6246.3000,1243753.7000
2945,1250000.0000,5231.1000,1244768.9000
2858,1250000.0000,-5342.8500,1255342.8500
1356,1250000.0000,-12043.2500,1262043.2500
153,1250000.0000,-4582.5000,1254582.5000
3478,1250000.0000,-2005.2500,1252005.2500
4291,1250000.0000,-4065.8500,1254065.8500
3666,1250000.0000,-3689.4000,1253689.4000
1262,1250000.0000,-1058.2000,1251058.2000
2538,1250000.0000,-529.1000,1250529.1000
3005,1250000.0000,400.4000,1249599.6000
1783,1250000.0000,-1601.6000,1251601.6000
1551,1250000.0000,-28.6000,1250028.6000
1456,1250000.0000,-1472.9000,1251472.9000
462,1250000.0000,1744.6000,1248255.4000
1448,1250000.0000,6352.8000,1243647.2000
1486,1250000.0000,-457.6000,1250457.6000
4327,1250000.0000,1480.6000,1248519.4000
463,1250000.0000,-1544.4000,1251544.4000
625,1250000.0000,-9371.4000,1259371.4000
3683,1250000.0000,-2309.0000,1252309.0000
1395,1250000.0000,7007.0000,1242993.0000
502,1250000.0000,1630.2000,1248369.8000
1151,1250000.0000,6463.6000,1243536.4000
1184,1250000.0000,-1058.2000,1251058.2000
428,1250000.0000,-2288.0000,1252288.0000
141,1250000.0000,1415.7000,1248584.3000
2194,1250000.0000,10827.2000,1239172.8000
2124,1250000.0000,12562.7000,1237437.3000
240,1250000.0000,-5362.5000,1255362.5000
3678,1250000.0000,5037.2000,1244962.8000
3467,1250000.0000,-4147.2000,1254147.2000
3762,1250000.0000,-4492.8000,1254492.8000
4906,1250000.0000,-2745.5000,1252745.5000
4035,1250000.0000,250.6000,1249749.4000
67,1250000.0000,-3221.2500,1253221.2500
1297,1250000.0000,320.1000,1249679.9000
3464,1250000.0000,-1746.0000,1251746.0000
1097,1250000.0000,408.8000,1249591.2000
1597,1250000.0000,-5495.2000,1255495.2000
3565,1250000.0000,276.4500,1249723.5500
2295,1250000.0000,58.2000,1249941.8000
1495,1250000.0000,421.9500,1249578.0500
882,1250000.0000,15515.0000,1234485.0000
4259,1250000.0000,29.0000,1249971.0000
2133,1250000.0000,5147.5000,1244852.5000
2489,1250000.0000,174.0000,1249826.0000
2933,1000000.0000,-899.0000,1000899.0000
1266,1250000.0000,-2146.0000,1252146.0000
3197,1250000.0000,-1914.0000,1251914.0000
3000,1250000.0000,-971.5000,1250971.5000
2609,1250000.0000,-3184.2000,1253184.2000
4452,1250000.0000,1914.0000,1248086.0000
2034,1250000.0000,3001.5000,1246998.5000
3107,1250000.0000,-1305.0000,1251305.0000
1891,1250000.0000,6554.0000,1243446.0000
4240,1250000.0000,-6554.0000,1256554.0000
726,1250000.0000,-1769.0000,1251769.0000
4173,1250000.0000,-928.0000,1250928.0000
1921,1250000.0000,-4930.0000,1254930.0000
911,1250000.0000,-4814.0000,1254814.0000
4285,1250000.0000,-4770.5000,1254770.5000
1470,1250000.0000,1624.0000,1248376.0000
2302,1250000.0000,1160.0000,1248840.0000
447,1250000.0000,-4466.0000,1254466.0000
4571,1250000.0000,-2494.0000,1252494.0000
1963,1250000.0000,-435.0000,1250435.0000
1906,1250000.0000,-5238.0000,1255238.0000
4911,1250000.0000,931.2000,1249068.8000
3396,1250000.0000,4263.0000,1245737.0000
2719,1250000.0000,-4451.5000,1254451.5000
3013,1250000.0000,2371.6500,1247628.3500
4618,1250000.0000,-814.8000,1250814.8000
4034,1250000.0000,-1600.5000,1251600.5000
1354,1250000.0000,5330.2000,1244669.8000
3739,1250000.0000,-350.4000,1250350.4000
2778,1250000.0000,-3629.3000,1253629.3000
4603,1250000.0000,9937.2000,1240062.8000
386,1250000.0000,-2925.3000,1252925.3000
4633,1250000.0000,-2910.6000,1252910.6000
4585,1250000.0000,1852.2000,1248147.8000
2997,1250000.0000,3057.6000,1246942.4000
3484,1250000.0000,-9775.5000,1259775.5000
622,1250000.0000,5880.0000,1244120.0000
2590,1250000.0000,7320.6000,1242679.4000
91,1250000.0000,-9687.3000,1259687.3000
4188,1250000.0000,3336.9000,1246663.1000
3539,1250000.0000,1764.0000,1248236.0000
3983,1250000.0000,5747.7000,1244252.3000
521,1250000.0000,13112.4000,1236887.6000
2156,1250000.0000,-1764.0000,1251764.0000
1351,1250000.0000,-9760.8000,1259760.8000
2923,1250000.0000,-2910.6000,1252910.6000
2755,1250000.0000,2675.4000,1247324.6000
143,1250000.0000,5880.0000,1244120.0000
3828,1250000.0000,-3234.0000,1253234.0000
3424,1250000.0000,2984.1000,1247015.9000
3521,1250000.0000,-2925.3000,1252925.3000
1720,1250000.0000,-2153.4000,1252153.4000
481,1250000.0000,1257.1500,1248742.8500
1121,1250000.0000,12540.7500,1237459.2500
2934,1250000.0000,-3113.7000,1253113.7000
3083,1250000.0000,3331.9000,1246668.1000
741,1250000.0000,42.9000,1249957.1000
2463,1250000.0000,-4455.6000,1254455.6000
1347,1250000.0000,5541.3000,1244458.7000
4971,1250000.0000,-380.7000,1250380.7000
1148,1250000.0000,14466.6000,1235533.4000
1350,1250000.0000,4512.0000,1245488.0000
3842,1250000.0000,15072.9000,1234927.1000
4540,1250000.0000,380.7000,1249619.3000
4691,1250000.0000,17154.6000,1232845.4000
4351,1250000.0000,-3722.4000,1253722.4000
3501,1250000.0000,5654.1000,1244345.9000
131,1250000.0000,14790.9000,1235209.1000
1256,1250000.0000,-1156.2000,1251156.2000
2108,1250000.0000,-4836.3000,1254836.3000
58,1250000.0000,423.0000,1249577.0000
2883,1250000.0000,4794.0000,1245206.0000
1788,1250000.0000,-3976.2000,1253976.2000
585,1250000.0000,-4215.9000,1254215.9000
