0,2.59603
1,-0.724732
2,-0.452529
3,-0.882404
4,-0.242855
5,-0.573403
6,-0.803207
7,1.10265
8,-0.0363076
9,-0.83493
10,0.345585
11,-1.97492
12,0.450618
13,0.00232634
14,-0.741669
15,0.341569
16,0.697947
17,0.097933
18,0.554536
19,0.0536323
20,-0.594191
21,0.19935
22,-2.25527
23,-0.0232323
24,-1.15236
25,4.95018
26,-1.09166
27,2.29374
28,-0.820542
29,5.20536
30,-0.446911
31,0.999031
32,-1.20752
33,1.79979
34,1.8925
35,-1.05921
36,0.0778476
37,-1.58784
38,0.18566
39,-1.26206
40,-1.02498
41,-0.534155
42,-0.30553
43,0.273491
44,1.17557
45,0.916311
46,-0.709822
47,1.8989
48,0.0987555
49,-1.07229
50,-0.621411
51,-0.236502
52,0.0404547
53,1.59936
54,0.378516
55,-0.348487
56,1.3834
57,-1.66375
58,0.884758
59,-1.77966
60,0.679246
61,0.9172
62,-1.47975
63,-0.824302
64,0.101322
65,2.18056
66,-0.443218
67,4.03392
68,-1.72898
69,-0.650995
70,-0.379432
71,0.0632345
72,1.7771
73,-0.826074
74,-0.259242
75,-1.50096
76,0.333084
77,0.614486
78,-1.19878
79,-0.00402203
80,-0.852563
81,4.96781
82,0.225599
83,0.292354
84,-0.0941964
85,-0.32565
86,-1.07036
87,-1.09078
88,-0.762734
89,0.269006
90,-0.995672
91,2.70327
92,-2.05413
93,-1.71927
94,8.13041
95,0.0290719
96,0.320282
97,-0.994841
98,-2.09726
99,2.77959
100,0.0307841
101,1.7717
102,-0.831181
103,-0.815664
104,-0.324027
105,-0.301419
106,-0.944493
107,2.51051
108,-1.41516
109,5.5204
110,-1.63866
111,0.0183475
112,-0.104666
113,6.38194
114,2.33512
115,-0.511119
116,-0.516058
117,-0.503841
118,-0.461562
119,-0.112944
120,-1.72553
121,-0.711889
122,-0.338666
123,-0.270337
124,2.26817
125,-1.48217
126,-0.563065
127,-1.07555
128,-1.15236
129,-0.0594195
130,0.755764
131,1.17225
132,1.88842
133,0.618038
134,-0.0598007
135,0.645723
136,2.33913
137,-1.05217
138,0.941148
139,6.26868
140,0.0168447
141,0.181755
142,-1.151
143,1.14043
144,-0.621157
145,0.877549
146,2.46514
147,-1.45729
148,-0.888562
149,-0.476777
150,1.31062
151,-0.209124
152,1.43791
153,5.84915
154,6.72256
155,-0.275478
156,0.535658
157,3.23872
158,-1.38294
159,2.20381
160,-0.143137
161,-0.254063
162,3.89976
163,-0.71709
164,2.00775
165,-0.745501
166,-0.922169
167,6.37988
168,4.53597
169,-0.635611
170,0.789615
171,6.53971
172,-0.00485785
173,1.50344
174,-0.59117
175,3.579
176,-0.14978
177,3.20961
178,1.93862
179,0.573193
180,-0.697842
181,2.20477
182,-0.818388
183,-0.0991523
184,-0.214108
185,-0.949079
186,-0.0293892
187,-0.475172
188,-1.22457
189,0.883716
190,-2.4942
191,2.17573
192,1.83902
193,1.19032
194,-0.402813
195,2.77699
196,-2.29989
197,-0.042753
198,-0.366595
199,3.2995
200,1.10908
201,-0.1365
202,0.40191
203,-0.380161
204,-0.720924
205,-0.147964
206,0.922448
207,-1.67915
208,-0.326501
209,0.646441
210,-1.13132
211,-0.937323
212,5.20018
213,-0.865522
214,-0.659444
215,-1.257
216,-1.66471
217,-0.398129
218,3.67895
219,-0.515265
220,-1.20848
221,-1.16357
222,-1.89176
223,5.341
224,6.30249
225,-1.0588
226,2.61823
227,-1.72065
228,-0.737741
229,3.94943
230,-1.07646
231,-1.13059
232,2.53921
233,-0.694443
234,0.936233
235,-1.03042
236,-0.674746
237,-0.811358
238,-0.236338
239,30.4558
240,4.823
241,-0.897806
242,-0.327712
243,6.14863
244,-0.292741
245,1.16722
246,0.0993397
247,1.04679
248,-1.97033
249,-2.08557
250,-0.914544
251,-0.646556
252,-1.51215
253,-0.0470355
254,-0.720774
255,-0.282101
256,1.09953
257,0.10995
258,-1.7961
259,1.16856
260,-0.891234
261,-1.37612
262,2.81829
263,4.6958
264,-0.455602
265,-1.62088
266,-1.56436
267,0.689853
268,1.57913
269,-0.449892
270,9.36801
271,1.90058
272,-0.676547
273,-0.204488
274,-0.82162
275,0.183367
276,-1.17764
277,2.65167
278,2.30182
279,0.384506
280,0.200514
281,-0.932925
282,-0.577455
283,1.37434
284,-0.900084
285,-0.779222
286,1.04456
287,0.767443
288,1.06424
289,-0.120709
290,-1.10325
291,0.51567
292,-0.964124
293,17.9597
294,6.32793
295,0.103927
296,-0.213786
297,1.7706
298,-1.13056
299,-0.539499
300,10.4223
301,1.60537
302,1.50761
303,8.11246
304,-2.48558
305,2.78356
306,1.21029
307,1.48355
308,-0.107673
309,-0.759409
310,7.27101
311,1.00948
312,0.850395
313,11.8169
314,1.69398
315,7.01202
316,2.34867
317,-1.15238
318,-1.32315
319,0.472385
320,-0.308969
