original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
1131.2878443244758,655,935.2524994775708,538,969.4869322650201,565
1267.118466059367,576,808.4507352900955,424,1370.2093834355776,494
-1905.1756136838128,136,-1585.6304013598096,91,-50000,0
