original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
1141.4591292063394,240,1141.4591292063394,240,1235.620802022643,118
174.9220970610869,217,174.9220970610869,217,106.3176739032452,104
2811.0939756729063,233,2887.6831022563733,228,1121.7900615018957,102
-1361.6885623572007,53,-1357.0538886575139,51,-50000,0
