original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
210.30624505464672,527,409.5978580450348,467,-1027.9333680350826,212
-338.48053338045537,539,-521.6274653707798,482,173.00097841829867,222
-1211.2530299987793,500,-856.2667707130485,433,-390.24475225523196,179
-1319.7300462292087,155,-1108.9870813914708,112,-50000,0
