original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
-266.5056490455872,593,-314.30769268147,515,-141.79923679766137,534
1907.8227084093478,546,1514.0422844734367,438,1745.2092942937995,489
-2136.01848769329,169,-1556.4485713734346,136,-50000,0
