original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
2.929564929,464498,-13.51736044,1676,-31.1782577,3380
0.69926387,421272,109.4117719,1582,-2.398086482,3258
8.49210175,490892,-41.38021315,2013,34.87487034,4103
2.874547236,468782,-46.53718936,1815,115.7796735,3748
0.379028452,488213,-29.18737808,1877,-36.76810374,3753
