original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
-72.06104708537204,582,-14.778517073943835,476,-1049.6987075175136,242
676.8582560221354,621,709.354906052351,512,1578.8019927537828,277
2147.3732711704633,524,2143.271811758334,482,736.2123001643589,224
-2704.638986160506,67,-2777.9961631528795,62,-50000,0
