original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
67.62519632778499,517,94.04518282950461,444,-1159.284682005102,220
70.23183629414524,461,110.41271615161575,358,-2249.4558095932007,202
176.7724844494988,425,192.55839336186745,311,-1006.9218895028278,164
-2972.641052597935,103,-3074.7325474875315,77,-50000,0
