original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
210.30624505464672,527,359.68675775970587,474,-1102.164784274631,225
-338.48053338045537,539,-697.0160987291838,475,168.62689149534546,231
-1211.2530299987793,500,-894.8625203008237,414,-501.24459132742373,188
-1319.7300462292087,155,-1148.5798879255328,114,-50000,0
